perf/max_memory_allocated_gb,_timestamp,timing_per_token_ms/ref,critic/score/min,val/openai/gsm8k/1_length/mean,timing_s/ref,timing_s/adv,critic/score/max,actor/pg_loss,prompt_length/clip_ratio,difficulty/1_verification/unknown,perf/max_memory_reserved_gb,val/openai/gsm8k/reward/mean,val/openai/gsm8k/0_length/mean,timing_s/step,actor/ppo_kl,global_seqlen/mean,difficulty/0_verification/unknown,difficulty/zero_advantage_ratio/unknown,val/openai/gsm8k/1_length/unknown,difficulty/reward/unknown,perf/mfu/actor,critic/advantages/min,steps/compute_matched_steps,global_seqlen/balanced_min,response_length/clip_ratio,global_seqlen/min,critic/returns/min,val/generations,timing_s/save_checkpoint,perf/throughput,perf/time_per_step,perf/cpu_memory_used_gb,difficulty/length/unknown,prompt_length/max,perf/total_num_tokens,timing_per_token_ms/adv,val/openai/gsm8k/test_score/,difficulty/verification/unknown,val/openai/gsm8k/length/unknown,critic/returns/mean,timing_s/old_log_prob,prompt_length/mean,global_seqlen/minmax_diff,actor/lr,timing_s/gen,critic/rewards/max,critic/advantages/mean,timing_per_token_ms/update_actor,actor/entropy,prompt_length/min,_step,actor/pg_clipfrac_lower,response_length/mean,val/openai/gsm8k/reward/unknown,critic/returns/max,response_length/max,actor/kl_coef,response_length/min,timing_s/testing,difficulty/1_length/unknown,critic/rewards/mean,critic/score/under_2k,steps/steps,difficulty/0_length/unknown,global_seqlen/max,val/openai/gsm8k/0_length/unknown,val/openai/gsm8k/length/mean,critic/advantages/max,global_seqlen/balanced_max,actor/pg_clipfrac,critic/score/mean,critic/score/under_4k,critic/score/under_16k,actor/grad_norm,critic/rewards/min,_runtime,actor/kl_loss,timing_s/update_actor,timing_per_token_ms/gen,critic/score/under_8k,val/openai/gsm8k/test_score/unknown,_run_id,_run_name,_created_at
80.18551540374756,1779475234.0174935,0.0246711804031085,0.0,,12.562392363000072,0.1953516460000628,1.0,-0.0030970735824666,0.0,2.4307692307692306,105.55859375,,,123.8085657659999,5.004562398136514e-05,509193.0,4.239373601789709,0.59375,,0.126953125,0.0,-1.6201815605163574,4060535.0,509193.0,0.611328125,509193.0,-1.6201815605163574,,,4112.744516905095,123.8085657659999,35.66865158081055,908.986328125,185.0,509193.0,0.0003836495120711,,4.009765625,,0.0031092704739421,6.599231691000114,85.53125,0.0,1e-06,79.697308153,1.0,0.0031092704739421,0.0485373977607704,0.115721991751343,52.0,13,6.4337311869167024e-06,908.986328125,,2.4748666286468506,1024.0,0.001,320.0,,833.8153846153846,0.126953125,0.126953125,13.0,919.917225950783,509193.0,,,2.4748666286468506,509193.0,0.0016311784274876,0.126953125,0.126953125,0.126953125,0.4797319173812866,0.0,2035.978692825,0.0055146268568933,24.714903177999982,0.1712443852785017,0.126953125,,go4zdpgb,qwen3-1p7b-gsm8k-grpo-clean,2026-05-22T18:08:36Z
80.18551540374756,1779475353.216539,0.0236965735207856,0.0,,11.31151197700001,0.190261761000329,1.0,0.0020533685572445,0.0,2.623762376237624,105.55859375,,,118.99916708699992,1.7762649652771264e-06,477348.0,3.40632603406326,0.4375,,0.197265625,0.0,-1.6201815605163574,4525936.0,477348.0,0.46484375,477348.0,-1.6201815605163574,,,4011.355807650421,118.99916708699992,35.6580924987793,851.3515625,143.0,477348.0,0.0003985808278244,,3.251953125,,-0.0019819473382085,6.190023607000057,80.96875,0.0,1e-06,77.65928635499995,1.0,-0.0019819473382085,0.049463879632889,0.1089087923367818,50.0,14,2.353218102750058e-06,851.3515625,,2.4748666286468506,1024.0,0.001,326.0,,798.3168316831683,0.197265625,0.197265625,14.0,864.3844282238443,477348.0,,,2.4748666286468506,477348.0,0.0015900438578682,0.197265625,0.197265625,0.197265625,0.5135156512260437,0.0,2157.108211253,0.0071351933293044,23.611484015000315,0.1781617610669614,0.197265625,,go4zdpgb,qwen3-1p7b-gsm8k-grpo-clean,2026-05-22T18:08:36Z
80.18551540374756,1779475474.3460743,0.0236801258128106,0.0,,11.66438005300006,0.1906406580001203,1.0,-0.0014000735996711,0.0,2.7251908396946565,105.55859375,,,120.92945181599998,9.532083194860587e-05,492581.0,3.5511811023622046,0.296875,,0.255859375,0.0,-1.6201815605163574,4961828.0,492581.0,0.53125,492581.0,-1.6201815605163574,,,4073.292259271016,120.92945181599998,35.689109802246094,880.181640625,152.0,492581.0,0.0003870239777825,,3.33984375,,0.0016900325426831,6.372672222000347,81.890625,0.0,1e-06,78.35267220900005,1.0,0.0016900325426831,0.049357981306627,0.105706849886525,50.0,15,1.0987540243208528e-05,880.181640625,,2.4748666286468506,1024.0,0.001,358.0,,860.5114503816794,0.255859375,0.255859375,15.0,886.9448818897638,492581.0,,,2.4748666286468506,492581.0,0.0019399234799728,0.255859375,0.255859375,0.255859375,0.5760098099708557,0.0,2280.404612098,0.0100418198853731,24.312803789999634,0.1738647522794701,0.255859375,,go4zdpgb,qwen3-1p7b-gsm8k-grpo-clean,2026-05-22T18:08:36Z
80.18551540374756,1779475597.6425536,0.0233982757102249,0.0,,11.72178738599996,0.1960183840001264,1.0,-0.0025182996469084,0.0,2.536144578313253,105.55859375,,,122.42590798499988,6.142156792066089e-05,500968.0,4.127167630057803,0.359375,,0.32421875,0.0,-2.4748666286468506,5412481.0,500968.0,0.583984375,500968.0,-2.4748666286468506,,,4092.0096754469705,122.42590798499988,35.6602668762207,896.1875,178.0,500968.0,0.0003912792513696,,3.611328125,,0.0027600245084613,6.462194875000023,82.265625,0.0,1e-06,79.2113732380003,1.0,0.0027600245084613,0.049495762403986,0.1173037600237876,53.0,16,2.2027209070074605e-06,896.1875,,2.4748666286468506,1024.0,0.001,272.0,,858.0542168674699,0.32421875,0.32421875,16.0,914.4826589595376,500968.0,,,2.4748666286468506,500968.0,0.0021603659188258,0.32421875,0.32421875,0.32421875,0.5971304178237915,0.0,2400.965950979,0.0102864447981119,24.795793100000083,0.1726309654569711,0.32421875,,go4zdpgb,qwen3-1p7b-gsm8k-grpo-clean,2026-05-22T18:08:36Z
80.18551540374756,1779475718.2045498,0.0233441068265899,0.0,,11.36430805300006,0.1906958350000422,1.0,-0.0009498098835108,0.0,2.690582959641256,105.55859375,,,120.35736213099972,0.0001349462385875,486817.0,3.771626297577855,0.25,,0.435546875,0.0,-2.4748666286468506,5871329.0,486817.0,0.513671875,486817.0,-2.4748666286468506,,,4044.762957417904,120.35736213099972,35.73164749145508,875.955078125,126.0,486817.0,0.0003917197530078,,3.30078125,,0.001325599849224,6.28090688400016,74.859375,0.0,1e-06,78.82013852799992,1.0,0.001325599849224,0.0486065776729245,0.1114949004784707,45.0,17,2.1878774033769243e-06,875.955078125,,2.4748666286468506,1024.0,0.001,292.0,,841.8071748878924,0.435546875,0.435546875,17.0,902.3044982698962,486817.0,,,2.4748666286468506,486817.0,0.0018573507681609,0.435546875,0.435546875,0.435546875,0.5868552327156067,0.0,2524.941430407,0.0112629532814025,23.66250832300011,0.1757459793395154,0.435546875,,go4zdpgb,qwen3-1p7b-gsm8k-grpo-clean,2026-05-22T18:08:36Z
80.18551540374756,1779475842.1797793,0.0231984391862862,0.0,,11.77093444000002,0.1984340029998748,1.0,0.0014689915478811,0.0,2.817351598173516,105.55859375,,,123.77110468299998,0.0001059454080234,507402.0,4.484641638225256,0.265625,,0.427734375,0.0,-2.4748666286468506,6319818.0,507402.0,0.58984375,507402.0,-2.4748666286468506,,,4099.519037981827,123.77110468299998,35.7227897644043,911.92578125,125.0,507402.0,0.0003910784801791,,3.771484375,,-0.001095303799957,6.535701589999917,79.09375,0.0,1e-06,80.56063999699973,1.0,-0.001095303799957,0.0485922031840631,0.1185247318353504,51.0,18,1.0507059187148116e-05,911.92578125,,2.4748666286468506,1024.0,0.001,372.0,,869.4885844748859,0.427734375,0.427734375,18.0,943.6450511945392,507402.0,,,2.4748666286468506,507402.0,0.0026326409279135,0.427734375,0.427734375,0.427734375,0.6346230506896973,0.0,2650.517079274,0.0110501581802964,24.65578108,0.1725414537337274,0.427734375,,go4zdpgb,qwen3-1p7b-gsm8k-grpo-clean,2026-05-22T18:08:36Z
80.18551540374756,1779475967.7551107,0.0234937683767954,0.0,,12.07525658900022,0.1979513739997855,1.0,0.002875586670019,0.0,2.5886792452830187,105.55859375,,,125.36689844900002,5.564627016693439e-05,513977.0,4.680161943319838,0.328125,,0.517578125,0.0,-2.4748666286468506,6786724.0,513977.0,0.64453125,513977.0,-2.4748666286468506,,,4099.7823696586765,125.36689844900002,35.75625228881836,922.798828125,235.0,513977.0,0.0003851366384094,,3.59765625,,-0.0024384316056966,6.658546904000104,81.0625,0.0,1e-06,81.42655397499993,1.0,-0.0024384316056966,0.0485854064812243,0.1109993331360094,52.0,19,2.1043771553333057e-06,922.798828125,,2.4748666286468506,1024.0,0.001,311.0,,883.5245283018868,0.517578125,0.517578125,19.0,964.9352226720648,513977.0,,,2.4748666286468506,513977.0,0.0018343553017599,0.517578125,0.517578125,0.517578125,0.5265522599220276,0.0,2774.432568245,0.012758158147335,24.971781467000252,0.1723411792314056,0.517578125,,go4zdpgb,qwen3-1p7b-gsm8k-grpo-clean,2026-05-22T18:08:36Z
80.18551540374756,1779476091.6702108,0.0231715851281613,0.0,,11.760112398999809,0.1979773749999367,1.0,0.00138281522959,0.0,2.326388888888889,105.55859375,,,123.67734660099995,-6.347181056298723e-06,507523.0,5.486607142857143,0.5,,0.5625,0.0,-2.4748666286468506,7259197.0,507523.0,0.572265625,507523.0,-2.4748666286468506,,,4103.605178702116,123.67734660099995,35.80687713623047,910.646484375,147.0,507523.0,0.0003900855232175,,3.708984375,,-0.001239143195562,6.506516263999856,80.609375,0.0,1e-06,80.56017048800004,1.0,-0.001239143195562,0.0485006040809969,0.1169623807072639,48.0,20,2.099993253068533e-06,910.646484375,,2.4748666286468506,1024.0,0.001,408.0,,855.2986111111111,0.5625,0.5625,20.0,981.8080357142856,507523.0,,,2.4748666286468506,507523.0,0.0012012847837468,0.5625,0.5625,0.5625,0.4687220454216003,0.0,2898.424873526,0.0144686736166477,24.615172084999813,0.1727828369011541,0.5625,,go4zdpgb,qwen3-1p7b-gsm8k-grpo-clean,2026-05-22T18:08:36Z
80.18551540374756,1779476215.6627684,0.0231741417496535,0.0,,11.765789856000085,0.1990202080000926,1.0,0.0064949332008836,0.0,2.476510067114094,105.55859375,,,123.78895590399998,3.773592328570885e-05,507712.0,5.210280373831775,0.390625,,0.58203125,0.0,-2.4748666286468506,7725448.0,507712.0,0.578125,507712.0,-2.4748666286468506,,,4101.432121244625,123.78895590399998,35.74797058105469,907.515625,168.0,507712.0,0.000391994295979,,3.619140625,,-0.0065232487395405,6.535700813999938,84.109375,0.0,1e-06,80.13959581600011,1.0,-0.0065232487395405,0.0494599830888378,0.1106905450578779,53.0,21,2.1074993128422648e-06,907.515625,,2.4748666286468506,1024.0,0.001,284.0,,860.6744966442953,0.58203125,0.58203125,21.0,972.7429906542056,507712.0,,,2.4748666286468506,507712.0,0.0019019316168851,0.58203125,0.58203125,0.58203125,0.5741299390792847,0.0,3018.688147796,0.0163478627800941,25.111426934000065,0.1724737776036916,0.58203125,,go4zdpgb,qwen3-1p7b-gsm8k-grpo-clean,2026-05-22T18:08:36Z
80.18551540374756,1779476335.9268456,0.0237247456514453,0.0,,11.676726691000113,0.1967137010001352,1.0,0.0025645866990089,0.0,2.4147157190635453,105.55859375,,,120.06236114100012,6.836059964693812e-05,492175.0,5.173708920187793,0.5,,0.583984375,0.0,-2.4748666286468506,8190096.0,492175.0,0.5234375,492175.0,-2.4748666286468506,,,4099.328010232902,120.06236114100012,35.72931289672852,874.716796875,168.0,492175.0,0.000399682432062,,3.5625,,-0.0025229137390851,6.909137253999688,86.5625,0.0,1e-06,76.83455377400014,1.0,-0.0025229137390851,0.0495917877340378,0.1190307337430215,46.0,22,2.181662796741171e-06,874.716796875,,2.4748666286468506,1024.0,0.001,270.0,,801.9096989966555,0.583984375,0.583984375,22.0,976.9201877934272,492175.0,,,2.4748666286468506,492175.0,0.0014464330423863,0.583984375,0.583984375,0.583984375,0.5153354406356812,0.0,3140.326217155,0.0150599144399166,24.40783812800009,0.1715612280179972,0.583984375,,go4zdpgb,qwen3-1p7b-gsm8k-grpo-clean,2026-05-22T18:08:36Z
80.18551540374756,1779476457.5645168,0.0235810298374114,0.0,,11.69274796899981,0.1957640949999586,1.0,0.0077514669628726,0.0,2.310897435897436,105.55859375,,,121.43108686799997,0.0001125097271597,495854.0,4.895,0.53125,,0.609375,0.0,-2.4748666286468506,8637951.0,495854.0,0.5234375,495854.0,-2.4748666286468506,,,4083.418939822316,121.43108686799997,35.73031997680664,884.62109375,147.0,495854.0,0.0003948018872489,,3.3203125,,-0.0075342333875596,6.413905376000002,83.84375,0.0,1e-06,78.45112467600029,1.0,-0.0075342333875596,0.0496874101227376,0.1103968690149486,47.0,23,0.0,884.62109375,,2.4748666286468506,1024.0,0.001,271.0,,811.9615384615385,0.609375,0.609375,23.0,997.97,495854.0,,,2.4748666286468506,495854.0,0.0015740642829769,0.609375,0.609375,0.609375,0.5533716082572937,0.0,3262.720894634,0.0157280080020427,24.637701058999937,0.1732095853980568,0.609375,,go4zdpgb,qwen3-1p7b-gsm8k-grpo-clean,2026-05-22T18:08:36Z
80.18551540374756,1779476579.9584205,0.0236942420768834,0.0,,11.697420816999966,0.1966151219999119,1.0,0.0103692330359931,0.0,2.709090909090909,105.55859375,,,122.18683729099985,0.0001386912785047,493682.0,5.027472527472527,0.40625,,0.64453125,0.0,-2.4748666286468506,9090877.0,493682.0,0.54296875,493682.0,-2.4748666286468506,,,4040.3861082372414,122.18683729099985,35.7371826171875,884.36328125,128.0,493682.0,0.0003982626913679,,3.533203125,,-0.010158865712583,6.405981471000359,79.859375,0.0,1e-06,79.94419249700013,1.0,-0.010158865712583,0.0484128725495359,0.1145700233117226,49.0,24,4.534974821933335e-06,884.36328125,,2.4748666286468506,1024.0,0.001,365.0,,830.3575757575758,0.64453125,0.64453125,24.0,982.2857142857144,493682.0,,,2.4748666286468506,493682.0,0.0021740709386405,0.64453125,0.64453125,0.64453125,0.5543816089630127,0.0,3385.94528899,0.0229493379592895,23.90056374599999,0.176557534987213,0.64453125,,go4zdpgb,qwen3-1p7b-gsm8k-grpo-clean,2026-05-22T18:08:36Z
80.18551540374756,1779476703.1837504,0.0233782338521986,0.0,,11.732693953999842,0.1989309990003676,1.0,0.0151654788060113,0.0,2.142433234421365,105.55859375,,,123.01951004099963,0.0001267765836221,501864.0,5.417142857142857,0.578125,,0.658203125,0.0,-2.4748666286468506,9543671.0,501864.0,0.51953125,501864.0,-2.4748666286468506,,,4079.5480313060903,123.01951004099963,35.767276763916016,893.78125,162.0,501864.0,0.0003963842774145,,3.26171875,,-0.0150055065751075,6.461363513000379,86.421875,0.0,1e-06,79.70612065500018,1.0,-0.0150055065751075,0.049572962724961,0.1078198887407779,49.0,25,2.173006123484811e-06,893.78125,,2.4748666286468506,1024.0,0.001,396.0,,839.8724035608309,0.658203125,0.658203125,25.0,997.5942857142855,501864.0,,,2.4748666286468506,501864.0,0.0010461298661539,0.658203125,0.658203125,0.658203125,0.4536859095096588,0.0,3489.605911722,0.0225514248013496,24.87888536499986,0.1741768658766306,0.658203125,,go4zdpgb,qwen3-1p7b-gsm8k-grpo-clean,2026-05-22T18:08:36Z
