val/openai/gsm8k/reward/mean,val/openai/gsm8k/length/mean,critic/score/max,perf/throughput,actor/grad_norm,global_seqlen/min,val/openai/gsm8k/1_length/unknown,timing_s/old_log_prob,difficulty/1_length/unknown,steps/compute_matched_steps,difficulty/verification/unknown,critic/rewards/mean,actor/kl_loss,timing_per_token_ms/update_actor,timing_s/gen,global_seqlen/max,critic/advantages/mean,timing_s/update_actor,difficulty/1_verification/unknown,perf/total_num_tokens,actor/pg_loss,response_length/clip_ratio,perf/cpu_memory_used_gb,difficulty/0_verification/unknown,perf/max_memory_reserved_gb,critic/score/under_4k,val/openai/gsm8k/1_length/mean,val/openai/gsm8k/test_score/,global_seqlen/minmax_diff,_step,_timestamp,global_seqlen/mean,val/openai/gsm8k/0_length/unknown,critic/score/min,response_length/max,timing_per_token_ms/adv,difficulty/length/unknown,critic/score/mean,critic/score/under_16k,response_length/min,timing_s/adv,critic/rewards/min,timing_s/testing,prompt_length/max,perf/mfu/actor,difficulty/0_length/unknown,val/openai/gsm8k/test_score/unknown,critic/advantages/min,val/generations,timing_per_token_ms/gen,critic/returns/mean,_runtime,critic/returns/max,global_seqlen/balanced_max,val/openai/gsm8k/length/unknown,critic/rewards/max,critic/score/under_8k,timing_s/step,actor/pg_clipfrac_lower,timing_per_token_ms/ref,critic/score/under_2k,timing_s/save_checkpoint,actor/ppo_kl,prompt_length/min,difficulty/reward/unknown,difficulty/zero_advantage_ratio/unknown,timing_s/ref,perf/max_memory_allocated_gb,prompt_length/mean,perf/time_per_step,steps/steps,actor/pg_clipfrac,actor/lr,actor/entropy,response_length/mean,val/openai/gsm8k/reward/unknown,actor/kl_coef,critic/returns/min,global_seqlen/balanced_min,critic/advantages/max,prompt_length/clip_ratio,val/openai/gsm8k/0_length/mean
,,1.0,5966.981680658203,0.2186763882637024,493988.0,,6.262737642000047,875.2421711899791,3956536.0,2.310546875,0.935546875,0.1561289280653,0.04806311428212794,46.09576343399999,493988.0,-0.0028916343580931425,23.742601697999817,2.2045929018789145,493988.0,0.003073205123655498,0.509765625,36.064205169677734,3.8484848484848486,105.5859375,0.935546875,,,0.0,310,1779661662.081703,493988.0,,0.0,1024.0,0.00023523345911244,884.5078125,0.935546875,0.935546875,346.0,0.11620250600003601,0.0,,173.0,0.0,1019.0,,-2.4748666286468506,,0.10178631175971804,-0.0028916343580931425,1341.349683453,0.5400605201721191,493988.0,,1.0,0.935546875,82.78691412800003,0.0,0.013265405991643563,0.935546875,,9.818618840995441e-05,43.0,0.935546875,0.890625,6.552951375000021,80.19278287887573,80.3125,82.78691412800003,310.0,0.00021152557610548683,1e-06,0.15522226737812161,884.5078125,,0.001,-2.4748666286468506,493988.0,0.5400605201721191,0.0,
,,1.0,5963.374457095658,0.34427887201309204,491699.0,,6.190929938999943,856.4252336448598,4409404.0,2.6328125,0.8359375,0.14335763454437256,0.04852675261287893,45.76003393399992,491699.0,-0.0020864869002252817,23.860555732999956,2.3761682242990654,491699.0,0.0020254348074236223,0.486328125,36.063838958740234,3.9404761904761907,105.5859375,0.8359375,,,0.0,311,1779661745.1014795,491699.0,,0.0,1024.0,0.00023258117872938477,876.912109375,0.8359375,0.8359375,357.0,0.11435993300005975,0.0,,180.0,0.0,981.297619047619,,-2.4748666286468506,,0.10192020992964018,-0.0020864869002252817,1424.398645251,2.4748666286468506,491699.0,,1.0,0.8359375,82.45314855499987,0.0,0.013242556012926572,0.8359375,,0.00010044962208109698,49.0,0.8359375,0.78125,6.511351548999983,80.19278287887573,83.4375,82.45314855499987,311.0,0.0003798829995737892,1e-06,0.15669265725920278,876.912109375,,0.001,-2.4748666286468506,491699.0,2.4748666286468506,0.0,
,,1.0,6022.7392919214135,0.2982580363750458,499399.0,,6.298284727000009,879.3066954643629,4858383.0,2.71484375,0.904296875,0.20483599603176117,0.04785847707344232,45.646412102999875,499399.0,-0.0020011707674711943,23.90047559200002,2.470842332613391,499399.0,0.00201262628299094,0.521484375,36.09526062011719,5.020408163265306,105.9609375,0.904296875,,,0.0,312,1779661828.1503987,499399.0,,0.0,1024.0,0.00023302034645638332,887.794921875,0.904296875,0.904296875,293.0,0.11637012799997137,0.0,,154.0,0.0,968.0,,-2.4748666286468506,,0.10042088149184553,-0.0020011707674711943,1508.467512277,1.6201815605163574,499399.0,,1.0,0.904296875,82.91891376900003,0.0,0.013898886932092468,0.904296875,,-1.2268744256054501e-05,49.0,0.904296875,0.859375,6.941090235000047,80.1956729888916,87.59375,82.91891376900003,312.0,0.00032189983786309076,1e-06,0.16521106996843893,887.794921875,,0.001,-2.4748666286468506,499399.0,1.6201815605163574,0.0,
,,1.0,5770.409296359837,0.2944020628929138,484386.0,,6.09913232100007,855.0911062906724,5312934.0,2.509765625,0.900390625,0.17450089752674103,0.04892729821671138,47.63572983400013,484386.0,-0.0004704113816842437,23.699698273999957,2.3405639913232106,484386.0,0.00045857998387267195,0.484375,36.101402282714844,4.03921568627451,105.9609375,0.900390625,,,0.0,313,1779661912.219242,484386.0,,0.0,1024.0,0.0002362261171877261,864.00390625,0.900390625,0.900390625,417.0,0.1144246240000939,0.0,,127.0,0.0,944.5686274509804,,-2.4748666286468506,,0.10768300254085976,-0.0004704113816842437,1589.399387014,2.4748666286468506,484386.0,,1.0,0.900390625,83.94309227000008,0.0,0.013166394039051543,0.900390625,,0.0002693883309954496,47.0,0.900390625,0.875,6.377616943000021,80.1956729888916,82.0625,83.94309227000008,313.0,0.0006386024768289644,1e-06,0.15633355577786764,864.00390625,,0.001,-2.4748666286468506,484386.0,2.4748666286468506,0.0,
,,1.0,5939.40374136487,0.21496695280075073,479941.0,,6.067595529000073,841.6659528907923,5755304.0,2.505859375,0.912109375,0.18615800142288208,0.04832277586828395,45.0474440009998,479941.0,-0.003723175497725606,23.192081373000065,2.222698072805139,479941.0,0.0036820223134371543,0.484375,36.072540283203125,5.444444444444445,105.9609375,0.912109375,,,0.0,314,1779661993.1512432,479941.0,,0.0,1024.0,0.00024308526673083743,857.134765625,0.912109375,0.912109375,324.0,0.11666658600006485,0.0,,131.0,0.0,1017.6666666666666,,-2.4748666286468506,,0.10264813958432506,-0.003723175497725606,1668.748370487,2.4748666286468506,479941.0,,1.0,0.912109375,80.8062594999999,0.0,0.01326329250053635,0.912109375,,-1.3717400443349635e-05,47.0,0.912109375,0.859375,6.365597865999916,80.1956729888916,80.25,80.8062594999999,314.0,0.0002517745648923841,1e-06,0.16315688144776128,857.134765625,,0.001,-2.4748666286468506,479941.0,2.4748666286468506,0.0,
,,1.0,6076.377131295372,0.33016979694366455,481398.0,,6.164826774999938,848.7623966942149,6194157.0,2.2265625,0.9453125,0.1498207300901413,0.048841932953606025,43.0109565140001,481398.0,-0.0031720679253339767,23.512408840000035,2.144628099173554,481398.0,0.0031446610246935198,0.435546875,36.07016372680664,3.642857142857143,105.9609375,0.9453125,,,0.0,315,1779662072.5002823,481398.0,,0.0,1024.0,0.00023806599736620048,857.80859375,0.9453125,0.9453125,303.0,0.11460449500009418,0.0,,151.0,0.0,1014.1785714285714,,-2.4748666286468506,,0.09793067480726256,-0.0031720679253339767,1746.277662344,1.6201815605163574,481398.0,,1.0,0.9453125,79.22450986800004,0.0,0.01330435606919826,0.9453125,,0.00011951396790678817,51.0,0.9453125,0.828125,6.404690402999904,80.1956729888916,82.421875,79.22450986800004,315.0,0.0004964356475900258,1e-06,0.14958184813299485,857.80859375,,0.001,-2.4748666286468506,481398.0,1.6201815605163574,0.0,
,,1.0,6117.749200071032,0.2624794840812683,473547.0,,5.9627125340000475,837.3519313304721,6633355.0,2.248046875,0.91015625,0.1567724347114563,0.048457434873412544,42.09455005400014,473547.0,-0.004295739345252514,22.94687291199989,2.0944206008583692,473547.0,0.0040989030307779705,0.41796875,36.07452392578125,3.8043478260869565,105.9609375,0.91015625,,,0.0,316,1779662150.029356,473547.0,,0.0,1024.0,0.00024088190612563899,847.490234375,0.91015625,0.91015625,372.0,0.11406890400007796,0.0,,125.0,0.0,950.195652173913,,-2.4748666286468506,,0.09701105067582393,-0.004295739345252514,1823.674637307,2.4748666286468506,473547.0,,1.0,0.91015625,77.40542877999997,0.0,0.013241343765243926,0.91015625,,9.794781793364867e-05,48.0,0.91015625,0.828125,6.270398615999966,80.1956729888916,77.40625,77.40542877999997,316.0,0.0004723462208251779,1e-06,0.15575134456157685,847.490234375,,0.001,-2.4748666286468506,473547.0,2.4748666286468506,0.0,
,,1.0,6151.521423058221,0.1995311677455902,475343.0,,6.2870780989999275,833.6443514644351,7067270.0,2.421875,0.93359375,0.16199450194835663,0.04875717664086766,41.358232170000065,475343.0,-0.0017792033031582832,23.176382615999955,2.215481171548117,475343.0,0.0018222906083489457,0.412109375,36.07271194458008,5.323529411764706,105.9609375,0.93359375,,,0.0,317,1779662227.4265356,475343.0,,0.0,1024.0,0.00023875874263425234,843.919921875,0.93359375,0.93359375,280.0,0.11349229699999341,0.0,,156.0,0.0,988.3823529411765,,-2.4748666286468506,,0.0957173721264469,-0.0017792033031582832,1905.325030418,1.6201815605163574,475343.0,,1.0,0.93359375,77.27242860899992,0.0,0.01329614324603468,0.93359375,,5.743668464219809e-05,45.0,0.93359375,0.890625,6.320228618999863,80.1956729888916,84.484375,77.27242860899992,317.0,0.00030132467072689905,1e-06,0.15177012234926224,843.919921875,,0.001,-2.4748666286468506,475343.0,1.6201815605163574,0.0,
,,1.0,5906.021029556257,0.31090474128723145,481497.0,,6.111806864999835,838.6681415929204,7499357.0,2.302734375,0.8828125,0.168919175863266,0.04884790456222974,45.36846195699991,481497.0,-0.0002254338178317994,23.520119502999933,2.2146017699115044,481497.0,0.00033975510547558466,0.490234375,36.09797286987305,2.966666666666667,105.9609375,0.8828125,,,0.0,318,1779662309.0768878,481497.0,,0.0,1024.0,0.00023438744374328497,856.220703125,0.8828125,0.8828125,384.0,0.11285685100006049,0.0,,173.0,0.0,988.45,,-2.4748666286468506,,0.10348999613809758,-0.0002254338178317994,1983.869854453,2.4748666286468506,481497.0,,1.0,0.8828125,81.5264621629999,0.0,0.013285730804137627,0.8828125,,3.698564406325507e-05,50.0,0.8828125,0.828125,6.397039524999855,80.1956729888916,84.203125,81.5264621629999,318.0,0.0006023966920717309,1e-06,0.15460896790027617,856.220703125,,0.001,-2.4748666286468506,481497.0,2.4748666286468506,0.0,
,,1.0,6060.211818036702,0.24006648361682892,475174.0,,5.995689333999962,839.8283898305085,7937742.0,2.46875,0.921875,0.16506318747997284,0.04796856038840545,42.911340639999935,475174.0,-0.002169304294511676,22.79341271400017,2.3728813559322033,475174.0,0.0021011436280484,0.419921875,36.09968566894531,3.6,105.9609375,0.921875,,,0.0,319,1779662387.6217432,475174.0,,0.0,1024.0,0.0002407621839578352,847.60546875,0.921875,0.921875,279.0,0.11440392999998039,0.0,,196.0,0.0,939.375,,-2.4748666286468506,,0.09887998045965873,-0.002169304294511676,2062.749848674,1.6201815605163574,475174.0,,1.0,0.921875,78.40881049500013,0.0,0.013841592902810621,0.921875,,0.00014084410183083188,48.0,0.921875,0.90625,6.577165066000134,80.1956729888916,80.46875,78.40881049500013,319.0,0.0003317785184966245,1e-06,0.16385989834864934,847.60546875,,0.001,-2.4748666286468506,475174.0,1.6201815605163574,0.0,
,,1.0,6066.002440252274,0.30659547448158264,477741.0,,6.050002678000055,845.006072874494,8371716.0,2.583984375,0.96484375,0.1810116469860077,0.047916130288169066,43.354668130999926,477741.0,0.00018105162598658353,22.89150000000018,2.526315789473684,477741.0,9.684481968482335e-06,0.4140625,36.10281753540039,4.166666666666667,105.9609375,0.96484375,,,0.0,320,1779662466.501511,477741.0,,0.0,1024.0,0.00023711965269853752,849.634765625,0.96484375,0.96484375,355.0,0.113281779999852,0.0,,138.0,0.0,976.6666666666666,,-2.4748666286468506,,0.09966292531717426,0.00018105162598658353,2138.910534774,1.6201815605163574,477741.0,,1.0,0.96484375,78.75713943500023,2.3266094406911482e-06,0.013253531855126786,0.96484375,,-2.589032631779749e-05,49.0,0.96484375,0.875,6.331755562000126,80.1956729888916,83.453125,78.75713943500023,320.0,0.00043765645071592495,1e-06,0.1591596245765686,849.634765625,,0.001,-2.4748666286468506,477741.0,1.6201815605163574,0.0,
,,1.0,6178.430220884729,0.16711607575416565,469778.0,,5.9539606519997506,828.2186836518047,8806729.0,2.52734375,0.919921875,0.16198627650737762,0.04815476897598462,41.0390964989997,469778.0,-0.005044703837484121,22.622051060000103,2.4501061571125264,469778.0,0.0051911102297405405,0.396484375,36.1046028137207,3.4146341463414633,105.9609375,0.919921875,,,0.0,321,1779662542.6621149,469778.0,,0.0,1024.0,0.00024002350897653774,839.05078125,0.919921875,0.919921875,310.0,0.11275776399997994,0.0,,125.0,0.0,963.4878048780488,,-2.4748666286468506,,0.09552995735275563,-0.005044703837484121,2218.548873671,1.20761239528656,469778.0,,1.0,0.919921875,76.0351712659999,0.0,0.01338959911490131,0.919921875,,5.8088868945560536e-05,43.0,0.919921875,0.875,6.290139093000107,80.1956729888916,78.484375,76.0351712659999,321.0,0.00013678784380317667,1e-06,0.16646624008814495,839.05078125,,0.001,-2.4748666286468506,469778.0,1.20761239528656,0.0,
,,1.0,6005.210634546417,0.2846944034099579,477495.0,,6.061259338999662,840.0170212765958,9236323.0,2.4765625,0.91796875,0.15471915900707245,0.04820323237730228,43.87242815799982,477495.0,-0.0011386990081518888,23.01680244399995,2.3851063829787233,477495.0,0.0010852904679874579,0.451171875,36.072505950927734,3.5,105.9609375,0.91796875,,,0.0,322,1779662622.300752,477495.0,,0.0,1024.0,0.00024181698028266253,851.076171875,0.91796875,0.91796875,258.0,0.11546639900006994,0.0,,142.0,0.0,974.8333333333334,,-2.4748666286468506,,0.10068233499865707,-0.0011386990081518888,2299.037879173,2.4748666286468506,477495.0,,1.0,0.91796875,79.51344741399998,0.0,0.013467507190651345,0.91796875,,7.60615526814945e-05,57.0,0.91796875,0.8125,6.430667346000064,80.1956729888916,81.53125,79.51344741399998,322.0,0.0006101028586272151,1e-06,0.1579603428641955,851.076171875,,0.001,-2.4748666286468506,477495.0,2.4748666286468506,0.0,
,,1.0,6005.928164889659,0.24596738815307617,482651.0,,6.419098942999881,846.9410526315789,9672074.0,2.548828125,0.927734375,0.19238613545894623,0.048417963938746963,44.041698689999976,482651.0,-0.002165282843634486,23.36897871300016,2.488421052631579,482651.0,0.0021548858803726034,0.43359375,36.09918212890625,3.324324324324324,105.9609375,0.927734375,,,0.0,323,1779662702.7897384,482651.0,,0.0,1024.0,0.0002382528472953544,854.677734375,0.927734375,0.927734375,296.0,0.11499297499995009,0.0,,165.0,0.0,954.0,,-2.4748666286468506,,0.10064488554485307,-0.002165282843634486,2377.683306278,2.4748666286468506,482651.0,,1.0,0.927734375,80.3624330409998,0.0,0.013260227191076288,0.927734375,,6.97889502362159e-05,47.0,0.927734375,0.90625,6.400061914000162,80.1956729888916,88.0,80.3624330409998,323.0,0.00038690122916401983,1e-06,0.16042292763789495,854.677734375,,0.001,-2.4748666286468506,482651.0,2.4748666286468506,0.0,
,,1.0,6055.351935388301,0.16218596696853638,475466.0,,5.980698320000101,841.1833333333333,10109669.0,2.61328125,0.9375,0.17771601676940918,0.04849772474582836,43.03110941900013,475466.0,-0.0017470803577452898,23.05901919400003,2.5166666666666666,475466.0,0.0018022043630480766,0.400390625,36.096824645996094,4.0625,105.9609375,0.9375,,,0.0,324,1779662781.4351172,475466.0,,0.0,1024.0,0.0002400713174019119,847.51953125,0.9375,0.9375,298.0,0.11414574899981744,0.0,,132.0,0.0,942.5625,,-2.4748666286468506,,0.09916601622151068,-0.0017470803577452898,2455.229578929,0.7245674133300781,475466.0,,1.0,0.9375,78.51996136199978,0.0,0.013285923494003838,0.9375,,0.00013795490619183208,50.0,0.9375,0.921875,6.317004900000029,80.1956729888916,81.125,78.51996136199978,324.0,0.0001147848980811735,1e-06,0.16349642674128215,847.51953125,,0.001,-2.4748666286468506,475466.0,0.7245674133300781,0.0,
