problem_idx,ground_truth,n_samples,n_correct,accuracy
144,20,32,32,1.0
145,4000,32,32,1.0
146,2125,32,25,0.78125
147,75,32,0,0.0
148,30,32,32,1.0
149,16,32,32,1.0
150,4,32,7,0.21875
151,5,32,29,0.90625
152,4,32,32,1.0
153,48,32,0,0.0
154,272,32,21,0.65625
155,280,32,20,0.625
156,1400,32,31,0.96875
157,80,32,16,0.5
158,34,32,32,1.0
159,15,32,3,0.09375
160,16,32,32,1.0
161,32,32,32,1.0
162,92,32,8,0.25
163,50,32,0,0.0
164,15,32,26,0.8125
165,77,32,32,1.0
166,5,32,31,0.96875
167,16,32,32,1.0
168,18,32,32,1.0
169,120,32,32,1.0
170,150,32,32,1.0
171,1210,32,32,1.0
172,51,32,31,0.96875
173,18000,32,25,0.78125
174,95,32,32,1.0
175,15,32,32,1.0
176,100,32,13,0.40625
177,350,32,0,0.0
178,122,32,32,1.0
179,130,32,32,1.0
180,20,32,32,1.0
181,160,32,31,0.96875
182,23,32,6,0.1875
183,2,32,32,1.0
184,25,32,30,0.9375
185,30,32,32,1.0
186,5,32,30,0.9375
187,106,32,22,0.6875
188,50,32,32,1.0
189,34,32,25,0.78125
190,360,32,32,1.0
191,5,32,27,0.84375
192,91,32,32,1.0
193,24,32,32,1.0
194,10,32,32,1.0
195,12,32,32,1.0
196,120,32,32,1.0
197,6277,32,17,0.53125
198,320,32,32,1.0
199,7500,32,31,0.96875
200,55,32,32,1.0
201,114200,32,17,0.53125
202,100,32,32,1.0
203,31,32,32,1.0
204,98,32,32,1.0
205,98,32,1,0.03125
206,860,32,32,1.0
207,2600,32,32,1.0
208,76,32,32,1.0
209,145,32,20,0.625
210,10,32,30,0.9375
211,4,32,32,1.0
212,5,32,32,1.0
213,250,32,32,1.0
214,8,32,7,0.21875
215,44,32,32,1.0
216,220,32,32,1.0
217,15,32,32,1.0
218,45,32,32,1.0
219,54,32,32,1.0
220,70,32,32,1.0
221,90,32,32,1.0
222,140,32,32,1.0
223,20000,32,32,1.0
224,180,32,32,1.0
225,9,32,32,1.0
226,33,32,32,1.0
227,9,32,32,1.0
228,1,32,32,1.0
229,21,32,32,1.0
230,276000,32,24,0.75
231,50,32,32,1.0
232,75,32,32,1.0
233,12,32,32,1.0
234,21,32,23,0.71875
235,10,32,29,0.90625
236,31,32,15,0.46875
237,90,32,32,1.0
238,68,32,32,1.0
239,280,32,32,1.0
240,21,32,32,1.0
241,6,32,32,1.0
242,3,32,15,0.46875
243,250,32,32,1.0
244,20,32,32,1.0
245,7,32,31,0.96875
246,27000,32,31,0.96875
247,32,32,32,1.0
248,300,32,32,1.0
249,5600,32,29,0.90625
250,17,32,32,1.0
251,70,32,32,1.0
252,73,32,32,1.0
253,18,32,32,1.0
254,84,32,32,1.0
255,192,32,0,0.0
256,45,32,30,0.9375
257,5600,32,32,1.0
258,6,32,11,0.34375
259,168,32,17,0.53125
260,11,32,32,1.0
261,62,32,23,0.71875
262,270,32,32,1.0
263,8,32,32,1.0
264,400,32,32,1.0
265,9500,32,26,0.8125
266,118000,32,21,0.65625
267,91,32,0,0.0
268,1375,32,32,1.0
269,4,32,32,1.0
270,762,32,32,1.0
271,20,32,32,1.0
272,5,32,32,1.0
273,315,32,32,1.0
274,3200,32,32,1.0
275,138,32,25,0.78125
276,9,32,32,1.0
277,4,32,32,1.0
278,40,32,32,1.0
279,6,32,32,1.0
280,7,32,32,1.0
281,2450,32,32,1.0
282,195,32,31,0.96875
283,68,32,30,0.9375
284,360,32,32,1.0
285,21,32,32,1.0
286,90,32,32,1.0
287,8,32,22,0.6875
288,3,32,31,0.96875
289,16,32,32,1.0
290,390,32,32,1.0
291,2,32,32,1.0
292,75,32,0,0.0
293,83,32,32,1.0
294,3,32,32,1.0
295,370,32,26,0.8125
296,3,32,32,1.0
297,55,32,13,0.40625
298,500,32,1,0.03125
299,31800,32,26,0.8125
300,78,32,32,1.0
301,8,32,18,0.5625
302,15,32,32,1.0
303,1300,32,0,0.0
304,3200,32,20,0.625
305,4,32,32,1.0
306,10,32,10,0.3125
307,16,32,11,0.34375
308,6,32,30,0.9375
309,8,32,14,0.4375
310,2050,32,13,0.40625
311,91,32,32,1.0
312,32,32,32,1.0
313,120000,32,14,0.4375
314,30,32,32,1.0
315,14,32,5,0.15625
316,156,32,32,1.0
317,12,32,32,1.0
318,123,32,32,1.0
319,15,32,32,1.0
320,8,32,27,0.84375
321,1,32,32,1.0
322,9,32,4,0.125
323,75,32,2,0.0625
324,14,32,18,0.5625
325,224000,32,32,1.0
326,14,32,27,0.84375
327,31,32,31,0.96875
328,2,32,32,1.0
329,14,32,32,1.0
330,31,32,1,0.03125
331,8400,32,9,0.28125
332,44,32,32,1.0
333,100,32,32,1.0
334,6,32,20,0.625
335,310,32,32,1.0
336,72,32,32,1.0
337,1,32,32,1.0
338,60,32,32,1.0
339,160,32,32,1.0
340,4,32,22,0.6875
341,260,32,10,0.3125
342,87,32,32,1.0
343,180000,32,32,1.0
344,2,32,32,1.0
345,310,32,32,1.0
346,9,32,32,1.0
347,36,32,32,1.0
348,10,32,32,1.0
349,2640,32,32,1.0
350,8,32,31,0.96875
351,10,32,32,1.0
352,21,32,30,0.9375
353,20,32,0,0.0
354,45,32,30,0.9375
355,34,32,32,1.0
356,21,32,32,1.0
357,2,32,2,0.0625
358,20,32,32,1.0
359,4,32,28,0.875
360,25,32,32,1.0
361,20,32,16,0.5
362,23,32,32,1.0
363,6,32,16,0.5
364,49,32,32,1.0
365,18,32,32,1.0
366,9,32,32,1.0
367,19,32,31,0.96875
368,18,32,1,0.03125
369,1198,32,9,0.28125
370,320,32,16,0.5
371,50,32,0,0.0
372,5,32,32,1.0
373,240000,32,17,0.53125
374,45,32,30,0.9375
375,48,32,32,1.0
376,15,32,32,1.0
377,50,32,32,1.0
378,15,32,32,1.0
379,21,32,32,1.0
380,803,32,5,0.15625
381,67,32,32,1.0
382,350,32,32,1.0
383,2,32,32,1.0
384,32,32,32,1.0
385,16,32,32,1.0
386,80,32,32,1.0
387,36,32,32,1.0
388,88,32,32,1.0
389,6,32,32,1.0
390,12,32,32,1.0
391,15,32,32,1.0
392,34,32,29,0.90625
393,20,32,32,1.0
394,92,32,15,0.46875
395,38,32,28,0.875
396,3,32,32,1.0
397,25,32,32,1.0
398,168,32,32,1.0
399,12,32,32,1.0
400,48,32,32,1.0
401,14400,32,32,1.0
402,4,32,32,1.0
403,81,32,0,0.0
404,22,32,29,0.90625
405,50,32,32,1.0
406,200,32,0,0.0
407,2000,32,1,0.03125
408,20,32,11,0.34375
409,168000,32,0,0.0
410,3,32,31,0.96875
411,1110,32,32,1.0
412,5,32,30,0.9375
413,25,32,11,0.34375
414,56,32,32,1.0
415,350,32,26,0.8125
416,56,32,31,0.96875
417,3140,32,23,0.71875
418,40,32,32,1.0
419,3000,32,32,1.0
420,17000,32,32,1.0
421,12,32,32,1.0
422,284,32,20,0.625
423,8,32,0,0.0
424,570,32,32,1.0
425,150,32,27,0.84375
426,11,32,32,1.0
427,150,32,1,0.03125
428,26,32,0,0.0
429,13,32,32,1.0
430,132,32,32,1.0
431,1,32,32,1.0
432,30,32,32,1.0
433,6,32,32,1.0
434,5,32,27,0.84375
435,5,32,32,1.0
436,15,32,32,1.0
437,7,32,1,0.03125
438,2,32,32,1.0
439,17,32,11,0.34375
440,98,32,32,1.0
441,80,32,32,1.0
442,49,32,32,1.0
443,59,32,18,0.5625
444,20,32,32,1.0
445,6,32,32,1.0
446,2,32,32,1.0
447,5,32,32,1.0
448,539,32,32,1.0
449,112,32,30,0.9375
450,4,32,10,0.3125
451,11050,32,32,1.0
452,50,32,32,1.0
453,6400,32,27,0.84375
454,150,32,0,0.0
455,1920,32,32,1.0
456,78,32,32,1.0
457,45,32,32,1.0
458,35,32,32,1.0
459,2,32,31,0.96875
460,84,32,32,1.0
461,9,32,32,1.0
462,71,32,32,1.0
463,18,32,32,1.0
464,6,32,17,0.53125
465,30,32,32,1.0
466,1,32,32,1.0
467,1200,32,32,1.0
468,120,32,32,1.0
469,4,32,32,1.0
470,3,32,32,1.0
471,80,32,32,1.0
472,6,32,32,1.0
473,10,32,32,1.0
474,80,32,32,1.0
475,20,32,30,0.9375
476,5,32,32,1.0
477,20,32,32,1.0
478,621,32,32,1.0
479,15400,32,29,0.90625
480,11,32,32,1.0
481,84,32,32,1.0
482,26,32,32,1.0
483,40,32,32,1.0
484,240,32,32,1.0
485,220,32,32,1.0
486,6,32,32,1.0
487,4,32,32,1.0
488,6,32,32,1.0
489,-10,32,32,1.0
490,4,32,32,1.0
491,16,32,32,1.0
492,32,32,32,1.0
493,25,32,2,0.0625
494,21,32,0,0.0
495,200,32,32,1.0
496,38,32,32,1.0
497,112,32,28,0.875
498,40,32,32,1.0
499,10,32,32,1.0
500,16,32,29,0.90625
501,273,32,32,1.0
502,26,32,32,1.0
503,18,32,32,1.0
504,2,32,32,1.0
505,1600,32,2,0.0625
506,144,32,8,0.25
507,2,32,32,1.0
508,120,32,29,0.90625
509,4,32,31,0.96875
510,525,32,2,0.0625
511,110,32,32,1.0
512,120,32,32,1.0
513,300,32,32,1.0
514,90000,32,32,1.0
515,160,32,0,0.0
516,375,32,32,1.0
517,18,32,32,1.0
518,32,32,32,1.0
519,280,32,32,1.0
520,63,32,32,1.0
521,39,32,32,1.0
522,29,32,32,1.0
523,74,32,32,1.0
524,9,32,28,0.875
525,12,32,32,1.0
526,21,32,18,0.5625
527,48,32,28,0.875
528,172,32,29,0.90625
529,11,32,0,0.0
530,36,32,0,0.0
531,66,32,23,0.71875
532,25,32,32,1.0
533,300,32,32,1.0
534,300,32,2,0.0625
535,16,32,32,1.0
536,8,32,32,1.0
537,188,32,32,1.0
538,18,32,32,1.0
539,35,32,3,0.09375
540,39,32,7,0.21875
541,50,32,30,0.9375
542,7,32,32,1.0
543,6,32,32,1.0
544,80,32,32,1.0
545,30,32,32,1.0
546,130,32,12,0.375
547,81,32,31,0.96875
548,100,32,32,1.0
549,398,32,32,1.0
550,27,32,31,0.96875
551,17,32,32,1.0
552,450,32,30,0.9375
553,92,32,32,1.0
554,54,32,32,1.0
555,2,32,32,1.0
556,160,32,28,0.875
557,70,32,32,1.0
558,3,32,32,1.0
559,16,32,3,0.09375
560,45,32,32,1.0
561,180,32,32,1.0
562,82,32,31,0.96875
563,12,32,18,0.5625
564,240,32,29,0.90625
565,5,32,32,1.0
566,10,32,32,1.0
567,9,32,32,1.0
568,175,32,32,1.0
569,21,32,32,1.0
570,23,32,15,0.46875
571,308,32,32,1.0
572,100,32,30,0.9375
573,600,32,32,1.0
574,37,32,26,0.8125
575,36,32,27,0.84375
576,11232,32,1,0.03125
577,40,32,26,0.8125
578,48,32,20,0.625
579,7,32,32,1.0
580,500,32,22,0.6875
581,215,32,32,1.0
582,129200,32,32,1.0
583,120,32,32,1.0
584,2,32,3,0.09375
585,40,32,32,1.0
586,800,32,32,1.0
587,30,32,24,0.75
588,52,32,32,1.0
589,15,32,0,0.0
590,319,32,0,0.0
591,220,32,32,1.0
592,1,32,32,1.0
593,3,32,31,0.96875
594,42,32,32,1.0
595,13,32,32,1.0
596,260,32,32,1.0
597,90,32,32,1.0
598,69,32,32,1.0
599,48,32,32,1.0
600,10,32,32,1.0
601,104,32,13,0.40625
602,5,32,32,1.0
603,1800,32,1,0.03125
604,12,32,32,1.0
605,42,32,32,1.0
606,6,32,5,0.15625
607,10,32,0,0.0
608,8,32,15,0.46875
609,7,32,31,0.96875
610,65960,32,13,0.40625
611,1450000,32,0,0.0
612,30,32,31,0.96875
613,93000,32,32,1.0
614,312,32,32,1.0
615,33,32,32,1.0
616,10,32,26,0.8125
617,5,32,32,1.0
618,36,32,32,1.0
619,76,32,32,1.0
620,1509,32,31,0.96875
621,3000,32,32,1.0
622,7,32,32,1.0
623,8,32,32,1.0
624,85,32,32,1.0
625,160,32,32,1.0
626,72,32,30,0.9375
627,54,32,32,1.0
628,4,32,32,1.0
629,17500,32,29,0.90625
630,10,32,32,1.0
631,4800,32,32,1.0
632,45,32,32,1.0
633,5,32,32,1.0
634,14,32,32,1.0
635,4,32,7,0.21875
636,1050,32,32,1.0
637,17,32,26,0.8125
638,12,32,29,0.90625
639,216,32,32,1.0
640,43500,32,25,0.78125
641,262500,32,0,0.0
642,10800,32,31,0.96875
643,840,32,32,1.0
644,29,32,6,0.1875
645,48,32,32,1.0
646,79,32,32,1.0
647,10,32,32,1.0
648,54,32,6,0.1875
649,162000,32,21,0.65625
650,142,32,31,0.96875
651,2100,32,32,1.0
652,75,32,11,0.34375
653,80,32,26,0.8125
654,2,32,32,1.0
655,10,32,32,1.0
656,10,32,32,1.0
657,330000,32,25,0.78125
658,120,32,32,1.0
659,3,32,32,1.0
660,15,32,32,1.0
661,44,32,32,1.0
662,7,32,32,1.0
663,193,32,32,1.0
664,32,32,32,1.0
665,360,32,32,1.0
666,120,32,32,1.0
667,53,32,32,1.0
668,3,32,32,1.0
669,132,32,31,0.96875
670,4,32,32,1.0
671,4,32,32,1.0
672,2,32,20,0.625
673,9,32,32,1.0
674,12,32,31,0.96875
675,33,32,0,0.0
676,240,32,32,1.0
677,36,32,27,0.84375
678,120,32,32,1.0
679,576,32,32,1.0
680,20,32,32,1.0
681,298,32,30,0.9375
682,80,32,32,1.0
683,50,32,32,1.0
684,11,32,32,1.0
685,14,32,32,1.0
686,80,32,32,1.0
687,13,32,9,0.28125
688,100,32,32,1.0
689,7,32,30,0.9375
690,5760,32,17,0.53125
691,25,32,32,1.0
692,32,32,32,1.0
693,68,32,32,1.0
694,9,32,26,0.8125
695,5,32,32,1.0
696,145,32,32,1.0
697,27,32,32,1.0
698,720,32,32,1.0
699,8,32,32,1.0
700,135,32,32,1.0
701,200,32,32,1.0
702,2800,32,30,0.9375
703,50,32,29,0.90625
704,50,32,32,1.0
705,120,32,32,1.0
706,9,32,28,0.875
707,8,32,30,0.9375
708,168,32,32,1.0
709,3000,32,31,0.96875
710,45,32,32,1.0
711,6,32,27,0.84375
712,14,32,32,1.0
713,576,32,32,1.0
714,10,32,32,1.0
715,385000,32,32,1.0
716,770,32,32,1.0
717,5,32,32,1.0
718,2,32,32,1.0
719,175,32,32,1.0
720,4,32,28,0.875
721,2450,32,17,0.53125
722,255,32,29,0.90625
723,160,32,29,0.90625
724,18,32,24,0.75
725,25,32,25,0.78125
726,10,32,32,1.0
727,112,32,31,0.96875
728,40,32,32,1.0
729,1000,32,12,0.375
730,8,32,32,1.0
731,1,32,32,1.0
732,87,32,32,1.0
733,5,32,32,1.0
734,17,32,30,0.9375
735,50,32,32,1.0
736,3,32,32,1.0
737,2,32,32,1.0
738,4,32,32,1.0
739,98,32,32,1.0
740,25,32,31,0.96875
741,28,32,32,1.0
742,24,32,32,1.0
743,8,32,32,1.0
744,4,32,32,1.0
745,1100,32,32,1.0
746,28,32,32,1.0
747,350,32,32,1.0
748,336,32,32,1.0
749,3,32,0,0.0
750,4000,32,32,1.0
751,43,32,32,1.0
752,240,32,5,0.15625
753,128,32,32,1.0
754,89,32,0,0.0
755,7,32,32,1.0
756,22,32,32,1.0
757,75,32,32,1.0
758,133,32,32,1.0
759,60000,32,28,0.875
760,16,32,32,1.0
761,27,32,32,1.0
762,85,32,32,1.0
763,100,32,23,0.71875
764,14,32,32,1.0
765,490,32,32,1.0
766,12,32,32,1.0
767,60,32,32,1.0
768,675,32,0,0.0
769,110,32,21,0.65625
770,4,32,32,1.0
771,3,32,29,0.90625
772,50,32,32,1.0
773,10,32,32,1.0
774,10,32,32,1.0
775,276,32,32,1.0
776,800,32,32,1.0
777,4400,32,9,0.28125
778,38,32,32,1.0
779,255,32,10,0.3125
780,25,32,0,0.0
781,17,32,23,0.71875
782,54,32,0,0.0
783,4,32,27,0.84375
784,15,32,27,0.84375
785,155,32,32,1.0
786,142,32,32,1.0
787,25,32,32,1.0
788,100,32,32,1.0
789,4,32,32,1.0
790,108,32,0,0.0
791,100,32,32,1.0
792,75,32,32,1.0
793,250,32,32,1.0
794,32,32,32,1.0
795,20,32,32,1.0
796,2880000,32,0,0.0
797,540,32,32,1.0
798,20,32,30,0.9375
799,4,32,32,1.0
800,428,32,32,1.0
801,1240,32,32,1.0
802,6,32,32,1.0
803,9,32,32,1.0
804,20,32,32,1.0
805,1170,32,32,1.0
806,70,32,12,0.375
807,4,32,32,1.0
808,12,32,32,1.0
809,50,32,32,1.0
810,310,32,23,0.71875
811,60,32,32,1.0
812,79,32,14,0.4375
813,7,32,27,0.84375
814,11,32,4,0.125
815,4,32,14,0.4375
816,4500,32,32,1.0
817,15,32,32,1.0
818,16,32,9,0.28125
819,6250,32,32,1.0
820,720,32,32,1.0
821,35,32,31,0.96875
822,1260,32,32,1.0
823,14,32,0,0.0
824,52,32,32,1.0
825,153,32,31,0.96875
826,27,32,32,1.0
827,11,32,4,0.125
828,60,32,32,1.0
829,14000,32,32,1.0
830,1128,32,23,0.71875
831,324,32,25,0.78125
832,42,32,32,1.0
833,40,32,32,1.0
834,80,32,32,1.0
835,48,32,0,0.0
836,140,32,32,1.0
837,120,32,8,0.25
838,15,32,32,1.0
839,2,32,31,0.96875
840,16,32,6,0.1875
841,5600,32,32,1.0
842,10,32,32,1.0
843,19,32,32,1.0
844,180,32,31,0.96875
845,12,32,32,1.0
846,11,32,11,0.34375
847,975,32,26,0.8125
848,10,32,32,1.0
849,75,32,32,1.0
850,70,32,32,1.0
851,110,32,32,1.0
852,123,32,32,1.0
853,15,32,32,1.0
854,144,32,31,0.96875
855,13,32,6,0.1875
856,7,32,31,0.96875
857,14000,32,31,0.96875
858,3430,32,22,0.6875
859,1520,32,32,1.0
860,3,32,32,1.0
861,30,32,32,1.0
862,40,32,32,1.0
863,110,32,32,1.0
864,80,32,32,1.0
865,23,32,32,1.0
866,28,32,32,1.0
867,7,32,32,1.0
868,15,32,32,1.0
869,500,32,32,1.0
870,40,32,32,1.0
871,48,32,32,1.0
872,13,32,32,1.0
873,12,32,32,1.0
874,132,32,32,1.0
875,60,32,32,1.0
876,41,32,31,0.96875
877,7000,32,32,1.0
878,5,32,30,0.9375
879,575,32,30,0.9375
880,10,32,11,0.34375
881,16,32,32,1.0
882,5,32,21,0.65625
883,25,32,32,1.0
884,50,32,32,1.0
885,500,32,26,0.8125
886,20,32,32,1.0
887,34,32,32,1.0
888,10,32,1,0.03125
889,15,32,32,1.0
890,25,32,32,1.0
891,55,32,30,0.9375
892,1,32,32,1.0
893,480,32,32,1.0
894,26,32,0,0.0
895,74,32,32,1.0
896,250,32,32,1.0
897,1,32,31,0.96875
898,110,32,32,1.0
899,16,32,32,1.0
900,15,32,32,1.0
901,1,32,3,0.09375
902,8,32,31,0.96875
903,16,32,30,0.9375
904,8,32,32,1.0
905,5,32,32,1.0
906,10,32,31,0.96875
907,16,32,32,1.0
908,14,32,32,1.0
909,38,32,32,1.0
910,700,32,32,1.0
911,64,32,32,1.0
912,6,32,18,0.5625
913,6,32,32,1.0
914,3,32,32,1.0
915,23,32,32,1.0
916,14,32,32,1.0
917,12,32,32,1.0
918,56,32,32,1.0
919,90,32,32,1.0
920,47,32,32,1.0
921,4,32,32,1.0
922,60,32,32,1.0
923,2,32,2,0.0625
924,12,32,32,1.0
925,2000,32,32,1.0
926,1,32,6,0.1875
927,85000,32,31,0.96875
928,60,32,26,0.8125
929,60,32,32,1.0
930,14,32,32,1.0
931,50,32,2,0.0625
932,24,32,32,1.0
933,15,32,32,1.0
934,410,32,27,0.84375
935,64800,32,5,0.15625
936,250,32,14,0.4375
937,159,32,32,1.0
938,4,32,30,0.9375
939,650,32,30,0.9375
940,280,32,26,0.8125
941,842,32,32,1.0
942,205,32,2,0.0625
943,50,32,0,0.0
944,34,32,32,1.0
945,17,32,32,1.0
946,450,32,32,1.0
947,13,32,32,1.0
948,15,32,32,1.0
949,42,32,32,1.0
950,5,32,22,0.6875
951,300,32,0,0.0
952,360,32,0,0.0
953,452,32,0,0.0
954,34,32,32,1.0
955,100,32,32,1.0
956,1,32,27,0.84375
957,45,32,32,1.0
958,40,32,21,0.65625
959,7,32,32,1.0
960,11,32,3,0.09375
961,225,32,22,0.6875
962,1000,32,32,1.0
963,147,32,22,0.6875
964,200,32,32,1.0
965,374,32,29,0.90625
966,48,32,32,1.0
967,30,32,32,1.0
968,227,32,31,0.96875
969,1800,32,32,1.0
970,33,32,32,1.0
971,100,32,32,1.0
972,120,32,0,0.0
973,79,32,31,0.96875
974,5,32,32,1.0
975,20,32,32,1.0
976,540,32,10,0.3125
977,4,32,32,1.0
978,160,32,32,1.0
979,50,32,26,0.8125
980,90,32,32,1.0
981,7,32,32,1.0
982,12,32,19,0.59375
983,15,32,32,1.0
984,342,32,0,0.0
985,63,32,32,1.0
986,70,32,32,1.0
987,3,32,32,1.0
988,6,32,14,0.4375
989,45,32,29,0.90625
990,14,32,32,1.0
991,15,32,6,0.1875
992,52,32,31,0.96875
993,11,32,32,1.0
994,2,32,32,1.0
995,12,32,32,1.0
996,3,32,32,1.0
997,6600,32,28,0.875
998,50,32,32,1.0
999,25,32,29,0.90625
1000,1,32,23,0.71875
1001,2,32,1,0.03125
1002,8,32,32,1.0
1003,480,32,14,0.4375
1004,8,32,32,1.0
1005,1490,32,32,1.0
1006,826,32,26,0.8125
1007,34,32,32,1.0
1008,230,32,32,1.0
1009,1875,32,30,0.9375
1010,5,32,32,1.0
1011,6000,32,2,0.0625
1012,94,32,1,0.03125
1013,2,32,31,0.96875
1014,3,32,26,0.8125
1015,78,32,32,1.0
1016,138,32,1,0.03125
1017,45,32,31,0.96875
1018,60,32,32,1.0
1019,98,32,22,0.6875
1020,22,32,32,1.0
1021,36,32,31,0.96875
1022,12,32,31,0.96875
1023,77,32,32,1.0
1024,300,32,32,1.0
1025,30,32,30,0.9375
1026,43200,32,30,0.9375
1027,12,32,32,1.0
1028,200,32,31,0.96875
1029,34,32,17,0.53125
1030,24,32,1,0.03125
1031,5,32,10,0.3125
1032,450,32,32,1.0
1033,2,32,28,0.875
1034,66,32,32,1.0
1035,35,32,11,0.34375
1036,10,32,32,1.0
1037,10,32,32,1.0
1038,4,32,32,1.0
1039,160,32,32,1.0
1040,736,32,32,1.0
1041,101,32,32,1.0
1042,3,32,1,0.03125
1043,130000,32,32,1.0
1044,1,32,32,1.0
1045,420,32,31,0.96875
1046,189,32,7,0.21875
1047,10,32,31,0.96875
1048,7400,32,0,0.0
1049,20,32,32,1.0
1050,655,32,4,0.125
1051,15,32,32,1.0
1052,110,32,31,0.96875
1053,55,32,32,1.0
1054,2400,32,32,1.0
1055,2304,32,32,1.0
1056,156,32,21,0.65625
1057,24,32,30,0.9375
1058,250,32,32,1.0
1059,2,32,31,0.96875
1060,31,32,30,0.9375
1061,58,32,32,1.0
1062,482,32,19,0.59375
1063,320,32,30,0.9375
1064,247,32,24,0.75
1065,95,32,32,1.0
1066,14,32,32,1.0
1067,245,32,26,0.8125
1068,24,32,32,1.0
1069,300,32,32,1.0
1070,18,32,0,0.0
1071,251,32,30,0.9375
1072,85,32,6,0.1875
1073,21,32,31,0.96875
1074,750,32,1,0.03125
1075,16,32,26,0.8125
1076,162,32,32,1.0
1077,145,32,2,0.0625
1078,8,32,29,0.90625
1079,10,32,29,0.90625
1080,72000,32,32,1.0
1081,195,32,32,1.0
1082,2,32,1,0.03125
1083,2,32,32,1.0
1084,20,32,7,0.21875
1085,26,32,32,1.0
1086,131250,32,15,0.46875
1087,12,32,32,1.0
1088,30,32,0,0.0
1089,32,32,22,0.6875
1090,72,32,32,1.0
1091,1000,32,32,1.0
1092,1080,32,31,0.96875
1093,144,32,32,1.0
1094,25,32,17,0.53125
1095,270,32,32,1.0
1096,240,32,32,1.0
1097,480,32,24,0.75
1098,30,32,32,1.0
1099,2,32,32,1.0
1100,5,32,32,1.0
1101,16,32,32,1.0
1102,113,32,32,1.0
1103,90,32,30,0.9375
1104,24,32,32,1.0
1105,40,32,4,0.125
1106,5,32,32,1.0
1107,360,32,32,1.0
1108,38,32,32,1.0
1109,3,32,32,1.0
1110,60,32,21,0.65625
1111,157,32,32,1.0
1112,5,32,32,1.0
1113,-3,32,32,1.0
1114,8,32,32,1.0
