timing_s/adv,perf/max_memory_allocated_gb,actor/kl_coef,timing_s/ref,critic/rewards/mean,timing_per_token_ms/update_actor,critic/returns/max,timing_s/save_checkpoint,difficulty/verification/unknown,difficulty/reward/unknown,timing_per_token_ms/gen,critic/advantages/max,perf/mfu/actor,val/openai/gsm8k/reward/unknown,critic/score/under_2k,val/openai/gsm8k/test_score/,val/openai/gsm8k/1_length/unknown,critic/rewards/min,actor/pg_loss,response_length/clip_ratio,difficulty/1_length/unknown,perf/cpu_memory_used_gb,prompt_length/clip_ratio,critic/score/under_4k,_runtime,val/generations,prompt_length/min,_step,difficulty/length/unknown,val/openai/gsm8k/test_score/unknown,critic/score/max,difficulty/0_length/unknown,timing_s/old_log_prob,global_seqlen/max,actor/entropy,val/openai/gsm8k/0_length/mean,perf/time_per_step,steps/steps,timing_s/gen,global_seqlen/balanced_min,critic/advantages/min,val/openai/gsm8k/1_length/mean,response_length/max,difficulty/1_verification/unknown,actor/lr,actor/kl_loss,response_length/mean,steps/compute_matched_steps,critic/score/under_16k,critic/returns/min,global_seqlen/minmax_diff,timing_s/step,global_seqlen/min,critic/returns/mean,critic/score/mean,global_seqlen/balanced_max,timing_s/testing,actor/grad_norm,perf/max_memory_reserved_gb,global_seqlen/mean,response_length/min,perf/throughput,timing_s/update_actor,val/openai/gsm8k/reward/mean,difficulty/0_verification/unknown,difficulty/zero_advantage_ratio/unknown,critic/score/under_8k,perf/total_num_tokens,critic/rewards/max,_timestamp,val/openai/gsm8k/length/unknown,val/openai/gsm8k/length/mean,val/openai/gsm8k/0_length/unknown,actor/pg_clipfrac_lower,timing_per_token_ms/adv,actor/ppo_kl,critic/advantages/mean,timing_per_token_ms/ref,critic/score/min,prompt_length/max,prompt_length/mean,actor/pg_clipfrac
0.13427253899999414,130.54955959320068,0.001,6.091233883999848,0.06640625,0.04451846757819423,2.4748666286468506,,3.37109375,0.06640625,0.07867189676217112,2.4748666286468506,0.0,,0.06640625,,,0.0,0.0015235904638463962,0.474609375,831.3235294117648,36.03156280517578,0.0,0.06640625,1161.085725793,,55.0,10,857.357421875,,1.0,859.2092050209205,6.1368998009997995,481975.0,0.11003243730914208,,68.376381132,10.0,34.53436650599997,481975.0,-1.20761239528656,,1024.0,2.088235294117647,1e-06,0.0035746514331549406,857.357421875,3995887.0,0.06640625,-1.20761239528656,0.0,68.376381132,481975.0,-0.0014506712323054671,0.06640625,481975.0,,0.42020395398139954,156.115234375,481975.0,356.0,7048.852133159131,21.45678841100016,,3.4623430962343096,0.640625,0.06640625,481975.0,1.0,1780510571.063694,,,,4.5499684582013755e-06,0.00027858818195963304,0.00025845798400921685,-0.0014506712323054671,0.012638070198661441,0.0,120.0,84.0,0.0013906003385331601
0.13400836400001026,130.54955959320068,0.001,6.112373612999818,0.10546875,0.04485733106045085,2.4748666286468506,,3.421875,0.10546875,0.08207286226365959,2.4748666286468506,0.0,,0.10546875,,,0.0,2.8215228549895748e-05,0.44140625,842.6851851851852,35.99959182739258,0.0,0.10546875,1231.5902474,,46.0,11,863.076171875,,1.0,865.4803493449782,5.821610110999927,483087.0,0.10355801423711161,,70.02777591900008,11.0,36.26758746999985,483087.0,-0.935412585735321,,1024.0,2.6481481481481484,1e-06,0.0037373218219727278,863.076171875,4434854.0,0.10546875,-0.935412585735321,0.0,70.02777591900008,483087.0,0.0002037000667769462,0.10546875,483087.0,,0.48285308480262756,156.115234375,483087.0,309.0,6898.505538127877,21.669993490000024,,3.513100436681223,0.515625,0.10546875,483087.0,1.0,1780510641.2356744,,,,2.2887799141537998e-06,0.0002774000625146408,0.00015289500342694209,0.0002037000667769462,0.01265273876755081,0.0,129.0,80.453125,0.001832032001637403
0.1342989900001612,130.54955959320068,0.001,6.094224275000215,0.123046875,0.04488676455052828,2.4748666286468506,,3.267578125,0.123046875,0.08262688678440439,2.4748666286468506,0.0,,0.123046875,,,0.0,-0.007399049063678831,0.529296875,890.2539682539683,35.976951599121094,0.0,0.123046875,1302.579135392,,53.0,12,856.203125,,1.0,851.4253897550111,5.839973167000153,481632.0,0.10413481121261915,,69.93183244900001,12.0,36.221644121000054,481632.0,-2.4748666286468506,,1024.0,2.4603174603174605,1e-06,0.005409365985542536,856.203125,4876749.0,0.123046875,-2.4748666286468506,0.0,69.93183244900001,481632.0,0.007444155868142843,0.123046875,481632.0,,0.4692626893520355,156.115234375,481632.0,357.0,6887.164015775581,21.618902184000035,,3.3808463251670378,0.515625,0.123046875,481632.0,1.0,1780510711.7400742,,,,4.635262788118173e-06,0.00027884150139559084,-4.709290660684928e-05,0.007444155868142843,0.012653279422879325,0.0,169.0,84.484375,0.0015451807349260585
0.1402782530001332,130.54955959320068,0.001,6.297836094999866,0.1484375,0.04453679859396144,2.4748666286468506,,4.00390625,0.1484375,0.07996633817884842,2.4748666286468506,0.0,,0.1484375,,,0.0,0.0006412661168724298,0.56640625,834.3947368421053,36.01243209838867,0.0,0.1484375,1368.497710017,,52.0,13,884.892578125,,1.0,893.6949541284404,5.98776438699997,496857.0,0.11294416151940823,,70.80438882999988,13.0,36.22994900699996,496857.0,-1.6201815605163574,,1024.0,2.5657894736842106,1e-06,0.0056153712794184685,884.892578125,5315125.0,0.1484375,-1.6201815605163574,0.0,70.80438882999988,496857.0,-0.000556987535674125,0.1484375,496857.0,,0.505975604057312,156.115234375,496857.0,321.0,7017.319239813582,22.1284201389999,,4.254587155963303,0.515625,0.1484375,496857.0,1.0,1780510782.6991534,,,,2.2033420918887714e-06,0.0002823312401760128,4.751115602630307e-05,-0.000556987535674125,0.012675349436557935,0.0,185.0,85.53125,0.0017108256652136333
0.1467839649999405,130.54955959320068,0.001,6.009738379999817,0.236328125,0.044237363334673284,2.4748666286468506,,3.083984375,0.236328125,0.08003176570833523,2.4748666286468506,0.0,,0.236328125,,,0.0,-0.00925550722228042,0.4375,804.7768595041322,36.037322998046875,0.0,0.236328125,1437.074297144,,50.0,14,817.732421875,,1.0,821.7416879795396,5.5556124440001895,460135.0,0.10905699354821238,,65.59448217700015,14.0,33.50761963500008,460135.0,-2.4748666286468506,,1024.0,2.5950413223140494,1e-06,0.008388292975723743,817.732421875,5768190.0,0.236328125,-2.4748666286468506,0.0,65.59448217700015,460135.0,0.009300227276980877,0.236328125,460135.0,,0.5176631808280945,156.115234375,460135.0,271.0,7014.843089367971,20.355159177999894,,3.235294117647059,0.40625,0.236328125,460135.0,1.0,1780510848.6475847,,,,0.0,0.0003190019559475817,7.376455862962255e-05,0.009300227276980877,0.013060815586729583,0.0,143.0,80.96875,0.001395434952051989
0.13448159599988685,130.54955959320068,0.001,6.078181457000028,0.330078125,0.044367103452005244,2.4748666286468506,,3.341796875,0.330078125,0.07988763895717492,2.4748666286468506,0.0,,0.330078125,,,0.0,-0.005018739394032427,0.458984375,847.5917159763313,35.98295974731445,0.0,0.330078125,1506.916406223,,50.0,15,857.271484375,,1.0,862.0408163265306,5.801514831000077,480851.0,0.10338606733468271,,68.43244675400001,15.0,35.06452215400009,480851.0,-2.4748666286468506,,1024.0,2.5384615384615383,1e-06,0.011454925872385502,857.271484375,6186869.0,0.330078125,-2.4748666286468506,0.0,68.43244675400001,480851.0,0.005191846750676632,0.330078125,480851.0,,0.5851154327392578,156.115234375,480851.0,332.0,7026.65216295066,21.333966062000172,,3.737609329446064,0.25,0.330078125,480851.0,1.0,1780510917.224206,,,,2.27570126298815e-06,0.00027967415269987346,0.00020341787765045734,0.005191846750676632,0.012640467539840881,0.0,152.0,81.890625,0.0018970243888156069
0.13969843300014873,130.54955959320068,0.001,6.212415976999864,0.369140625,0.04427776636228051,2.4748666286468506,,3.681640625,0.369140625,0.07912913916110006,2.4748666286468506,0.0,,0.369140625,,,0.0,0.004124705289160052,0.544921875,841.2804232804233,36.013267517089844,0.0,0.369140625,1573.677307007,,53.0,16,878.94140625,,1.0,900.9783281733746,5.926592871000139,492138.0,0.11630546037227876,,69.69802478100019,16.0,35.609536946999924,492138.0,-2.4748666286468506,,1024.0,2.677248677248677,1e-06,0.010944783687591553,878.94140625,6625792.0,0.369140625,-2.4748666286468506,0.0,69.69802478100019,492138.0,-0.004116255324333906,0.369140625,492138.0,,0.48079153895378113,156.115234375,492138.0,281.0,7061.003544165827,21.790771382000003,,4.269349845201238,0.3125,0.369140625,492138.0,1.0,1780510987.0659626,,,,4.547073096487551e-06,0.00028386028512358065,0.0002305465475787529,-0.004116255324333906,0.012623321054256863,0.0,178.0,82.265625,0.0016352749568590474
0.13258300500001496,130.54955959320068,0.001,5.914640572000053,0.513671875,0.04423638959955008,2.4748666286468506,,3.255859375,0.513671875,0.07800577326527837,2.4748666286468506,0.0,,0.513671875,,,0.0,-0.003629131168903162,0.484375,824.0684410646388,35.99436950683594,0.0,0.513671875,1644.186487354,,45.0,17,849.4921875,,1.0,876.3453815261045,5.678618610000058,473268.0,0.10972907965381941,,66.609023836,17.0,33.92783102400017,473268.0,-2.4748666286468506,,1024.0,2.5247148288973382,1e-06,0.015771249309182167,849.4921875,7075810.0,0.513671875,-2.4748666286468506,0.0,66.609023836,473268.0,0.0038727184291929007,0.513671875,473268.0,,0.6195401549339294,156.115234375,473268.0,225.0,7105.163425983344,20.935667632999866,,4.028112449799197,0.28125,0.513671875,473268.0,1.0,1780511053.8273373,,,,0.0,0.00028014360785012923,0.00013282935429970166,0.0038727184291929007,0.012497444517694103,0.0,126.0,74.859375,0.0020071552678321797
0.13762569799996527,130.54955959320068,0.001,6.222735802999978,0.5078125,0.044243572158600954,2.4748666286468506,,3.701171875,0.5078125,0.0800880975800055,2.4748666286468506,0.0,,0.5078125,,,0.0,0.0017172730557860868,0.517578125,835.873076923077,36.037296295166016,0.0,0.5078125,1717.124079841,,51.0,18,883.669921875,,1.0,932.984126984127,5.935506021000037,492935.0,0.11583778190035973,,70.36017312400008,18.0,36.23497878100011,492935.0,-2.4748666286468506,,1024.0,2.7115384615384617,1e-06,0.015844104811549187,883.669921875,7510750.0,0.5078125,-2.4748666286468506,0.0,70.36017312400008,492935.0,-0.0014894109917804599,0.5078125,492935.0,,0.5685484409332275,156.115234375,492935.0,329.0,7005.880999344191,21.809205241999962,,4.722222222222222,0.3125,0.5078125,492935.0,1.0,1780511124.3365033,,,,4.438590915543177e-06,0.0002791964417214547,0.00011678087998329682,-0.0014894109917804599,0.012623846557862554,0.0,125.0,79.09375,0.0023636354528735544
0.13966271999993296,130.54955959320068,0.001,6.323879166999859,0.62109375,0.044566942732151775,2.4748666286468506,,3.462890625,0.62109375,0.08176861292136754,2.4748666286468506,0.0,,0.62109375,,,0.0,0.0015402926026933615,0.552734375,870.3522012578617,36.00847625732422,0.0,0.62109375,1789.008168673,,52.0,19,902.9375,,1.0,956.3505154639175,6.052505583000084,503808.0,0.10717354594699798,,72.7903757539998,19.0,37.8019568279999,503808.0,-2.4748666286468506,,1024.0,2.660377358490566,1e-06,0.014999429695308208,902.9375,7963189.0,0.62109375,-2.4748666286468506,0.0,72.7903757539998,503808.0,-0.0015975766582414508,0.62109375,503808.0,,0.5328802466392517,156.115234375,503808.0,261.0,6921.354571690283,22.453182283999922,,4.778350515463917,0.3125,0.62109375,503808.0,1.0,1780511197.2739735,,,,4.364689718180847e-06,0.00027721417682913523,8.866917238675899e-05,-0.0015975766582414508,0.012552161075250609,0.0,235.0,81.0625,0.0022865666239428512
0.14163945899986174,130.54955959320068,0.001,6.285967226999901,0.6328125,0.04506133093807173,2.4748666286468506,,3.6484375,0.6328125,0.08087714812444419,2.4748666286468506,0.0,,0.6328125,,,0.0,-0.0009137638226093259,0.501953125,840.7253086419753,36.070045471191406,0.0,0.6328125,1859.111501166,,48.0,20,891.08984375,,1.0,977.8882978723404,5.968598444000008,497510.0,0.11525550112128258,,71.73390460199994,20.0,36.89922830600017,497510.0,-2.4748666286468506,,1024.0,2.3271604938271606,1e-06,0.019198201596736908,891.08984375,8425493.0,0.6328125,-2.4748666286468506,0.0,71.73390460199994,497510.0,0.0011455697240307927,0.6328125,497510.0,,0.5063779950141907,156.115234375,497510.0,273.0,6935.493094378825,22.418462755000064,,5.925531914893617,0.484375,0.6328125,497510.0,1.0,1780511269.1581297,,,,2.1772452782897744e-06,0.00028469670760358936,0.0001762525503750112,0.0011455697240307927,0.012634856037064383,0.0,147.0,80.609375,0.0011426672263041837
0.1349508359999163,130.54955959320068,0.001,6.2588360600000215,0.615234375,0.04481850684862225,2.4748666286468506,,3.4609375,0.615234375,0.07847190413035218,2.4748666286468506,0.0,,0.615234375,,,0.0,0.003710968633963456,0.5,837.5079365079365,36.0554313659668,0.0,0.615234375,1927.366025258,,53.0,21,881.384765625,,1.0,951.5431472081218,5.9726328179999655,494333.0,0.10689406601652023,,69.95468104800011,21.0,35.4119377049999,494333.0,-2.4748666286468506,,1024.0,2.3142857142857145,1e-06,0.0215406883507967,881.384765625,8881731.0,0.615234375,-2.4748666286468506,0.0,69.95468104800011,494333.0,-0.0035497660282999277,0.615234375,494333.0,,0.5621639490127563,156.115234375,494333.0,260.0,7066.474931975008,22.155266945999983,,5.2944162436548226,0.34375,0.615234375,494333.0,1.0,1780511339.26109,,,,2.222548280241749e-06,0.00027299580647036775,3.791227165006282e-05,-0.0035497660282999277,0.012661173864581206,0.0,168.0,84.109375,0.001765788716804837
0.13525528699983624,130.54955959320068,0.001,6.028317788000095,0.634765625,0.04462293164626219,2.4748666286468506,,3.5859375,0.634765625,0.08014166644495495,2.4748666286468506,0.0,,0.634765625,,,0.0,0.013164258593072494,0.46875,764.2307692307693,35.98978805541992,0.0,0.634765625,1996.812881605,,46.0,22,848.62890625,,1.0,995.3101604278074,5.73997472699989,478818.0,0.11783875624338785,,68.11187285200003,22.0,34.821393787000034,478818.0,-2.4748666286468506,,1024.0,2.3630769230769233,1e-06,0.023742614313960075,848.62890625,9333000.0,0.634765625,-2.4748666286468506,0.0,68.11187285200003,478818.0,-0.012988457456231117,0.634765625,478818.0,,0.4874158799648285,156.115234375,478818.0,248.0,7029.875702293803,21.36626288499997,,5.711229946524064,0.640625,0.634765625,478818.0,1.0,1780511407.5159204,,,,0.0,0.00028247744863358574,0.00013676282390709578,-0.012988457456231117,0.012589998262387995,0.0,168.0,86.5625,0.0012391247755052367
0.13426412600006188,130.54955959320068,0.001,6.035217595999939,0.666015625,0.04472214740778277,2.4748666286468506,,3.1875,0.666015625,0.08268938256499372,2.4748666286468506,0.0,,0.666015625,,,0.0,0.007978419742236535,0.43359375,776.0146627565982,36.03028106689453,0.0,0.666015625,2066.973865171,,47.0,23,849.5390625,,1.0,996.1578947368421,5.77306906900003,477892.0,0.10595392833153407,,69.30224812000006,23.0,35.96690459799993,477892.0,-2.4748666286468506,,1024.0,2.2140762463343107,1e-06,0.025174042209982872,849.5390625,9767498.0,0.666015625,-2.4748666286468506,0.0,69.30224812000006,477892.0,-0.007770145311951637,0.666015625,477892.0,,0.5342985391616821,156.115234375,477892.0,283.0,6895.764754593643,21.372356469000124,,5.128654970760234,0.53125,0.666015625,477892.0,1.0,1780511476.9627748,,,,2.2843567421659826e-06,0.0002809507713041061,6.028547088720397e-05,-0.007770145311951637,0.01262883161048927,0.0,147.0,83.84375,0.0016284288916115959
0.1356186829998478,130.54955959320068,0.001,6.09759549599994,0.685546875,0.0443250032134311,2.4748666286468506,,3.451171875,0.685546875,0.0825573992802831,2.4748666286468506,0.0,,0.685546875,,,0.0,0.009352888477345308,0.494140625,805.3333333333334,36.04124069213867,0.0,0.685546875,2137.468929943,,49.0,24,864.0546875,,1.0,992.0745341614906,5.815447152000161,483284.0,0.11202591756979624,,70.01751940899976,24.0,36.523063212000125,483284.0,-2.4748666286468506,,1024.0,2.7122507122507122,1e-06,0.02660275809466839,864.0546875,10202462.0,0.685546875,-2.4748666286468506,0.0,70.01751940899976,483284.0,-0.009149838238954544,0.685546875,483284.0,,0.5363801121711731,156.2734375,483284.0,301.0,6902.329646626708,21.421564852999836,,5.062111801242236,0.5,0.685546875,483284.0,1.0,1780511547.123745,,,,4.473672500656297e-06,0.0002806190211135643,0.00010480104794699704,-0.009149838238954544,0.01261700262371595,0.0,128.0,79.859375,0.001963811779084305
