problem_idx,ground_truth,n_samples,n_correct,accuracy
289,220,1,0,0.0
290,10,1,1,1.0
291,27,1,1,1.0
292,36,1,1,1.0
293,54,1,1,1.0
294,50,1,1,1.0
295,10,1,1,1.0
296,21,1,1,1.0
297,75,1,1,1.0
298,22,1,1,1.0
299,2,1,0,0.0
300,12,1,1,1.0
301,16,1,1,1.0
302,7,1,1,1.0
303,50,1,1,1.0
304,36,1,1,1.0
305,27,1,1,1.0
306,64,1,1,1.0
307,1210,1,1,1.0
308,60,1,1,1.0
309,84000,1,1,1.0
310,22000,1,1,1.0
311,57,1,1,1.0
312,20,1,1,1.0
313,99,1,1,1.0
314,88,1,1,1.0
315,90,1,1,1.0
316,253,1,1,1.0
317,46,1,1,1.0
318,220,1,1,1.0
319,18,1,1,1.0
320,80,1,1,1.0
321,15400,1,0,0.0
322,41,1,1,1.0
323,12,1,1,1.0
324,3600,1,1,1.0
325,91,1,1,1.0
326,37,1,1,1.0
327,7,1,1,1.0
328,84,1,1,1.0
329,6,1,1,1.0
330,209,1,1,1.0
331,6,1,0,0.0
332,49200,1,1,1.0
333,22,1,1,1.0
334,20,1,0,0.0
335,135,1,0,0.0
336,5,1,1,1.0
337,31,1,1,1.0
338,2,1,0,0.0
339,11,1,1,1.0
340,4,1,1,1.0
341,1080,1,1,1.0
342,35,1,1,1.0
343,49,1,1,1.0
344,100,1,1,1.0
345,1080,1,1,1.0
346,15,1,1,1.0
347,23,1,1,1.0
348,60,1,1,1.0
349,11,1,1,1.0
350,2,1,1,1.0
351,69,1,1,1.0
352,42,1,1,1.0
353,600,1,1,1.0
354,9,1,1,1.0
355,66,1,1,1.0
356,66,1,0,0.0
357,44,1,1,1.0
358,41,1,0,0.0
359,328,1,1,1.0
360,4,1,1,1.0
361,200,1,1,1.0
362,2,1,0,0.0
363,3,1,1,1.0
364,45,1,1,1.0
365,70,1,1,1.0
366,11880,1,1,1.0
367,850000,1,1,1.0
368,11,1,1,1.0
369,347,1,1,1.0
370,64,1,1,1.0
371,5,1,1,1.0
372,5,1,1,1.0
373,5,1,1,1.0
374,140,1,1,1.0
375,20,1,1,1.0
376,7,1,1,1.0
377,6,1,1,1.0
378,350,1,1,1.0
379,1100,1,1,1.0
380,14,1,1,1.0
381,75,1,1,1.0
382,160,1,1,1.0
383,9,1,1,1.0
384,19,1,1,1.0
385,7,1,1,1.0
386,140,1,1,1.0
387,3,1,1,1.0
388,3600,1,1,1.0
389,180,1,1,1.0
390,27,1,1,1.0
391,14,1,1,1.0
392,135,1,1,1.0
393,5,1,1,1.0
394,56,1,1,1.0
395,1500,1,1,1.0
396,77,1,1,1.0
397,120,1,1,1.0
398,5,1,1,1.0
399,30,1,0,0.0
400,34,1,1,1.0
401,13,1,1,1.0
402,192000000,1,0,0.0
403,35,1,1,1.0
404,12834,1,0,0.0
405,8,1,1,1.0
406,4,1,1,1.0
407,21,1,1,1.0
408,52,1,1,1.0
409,23,1,1,1.0
410,5,1,1,1.0
411,58,1,1,1.0
412,188,1,1,1.0
413,7,1,1,1.0
414,750,1,1,1.0
415,78,1,1,1.0
416,45,1,1,1.0
417,180,1,1,1.0
418,20,1,1,1.0
419,40,1,1,1.0
420,35,1,1,1.0
421,150,1,1,1.0
422,2,1,1,1.0
423,28,1,1,1.0
424,750,1,0,0.0
425,125,1,1,1.0
426,247,1,1,1.0
427,23248,1,1,1.0
428,810,1,1,1.0
429,736,1,1,1.0
430,6,1,1,1.0
431,22,1,1,1.0
432,4,1,1,1.0
433,1140,1,1,1.0
434,80,1,1,1.0
435,230,1,0,0.0
436,22,1,1,1.0
437,50,1,1,1.0
438,12,1,1,1.0
439,21,1,1,1.0
440,19,1,1,1.0
441,36,1,1,1.0
442,13,1,1,1.0
443,27,1,1,1.0
444,2,1,1,1.0
445,3,1,1,1.0
446,78,1,1,1.0
447,65,1,1,1.0
448,148,1,1,1.0
449,112,1,1,1.0
450,2,1,1,1.0
451,12,1,1,1.0
452,8,1,1,1.0
453,27,1,1,1.0
454,6,1,1,1.0
455,8,1,1,1.0
456,460,1,1,1.0
457,324,1,1,1.0
458,66,1,1,1.0
459,10080,1,1,1.0
460,220000,1,1,1.0
461,250,1,1,1.0
462,2250,1,1,1.0
463,5,1,1,1.0
464,20,1,1,1.0
465,5,1,1,1.0
466,80,1,1,1.0
467,6,1,1,1.0
468,504,1,0,0.0
469,6400,1,1,1.0
470,52,1,1,1.0
471,20,1,1,1.0
472,11,1,0,0.0
473,145,1,1,1.0
474,6,1,0,0.0
475,22,1,1,1.0
476,92,1,1,1.0
477,100,1,1,1.0
478,319,1,1,1.0
479,9,1,1,1.0
480,259200,1,0,0.0
481,66,1,1,1.0
482,100,1,1,1.0
483,36,1,0,0.0
484,30,1,1,1.0
485,63,1,1,1.0
486,4,1,0,0.0
487,72,1,1,1.0
488,95,1,1,1.0
489,12,1,1,1.0
490,70,1,1,1.0
491,20,1,1,1.0
492,12,1,1,1.0
493,4500,1,1,1.0
494,3500,1,1,1.0
495,22,1,1,1.0
496,600,1,1,1.0
497,10000,1,1,1.0
498,90,1,1,1.0
499,2934,1,1,1.0
500,30,1,1,1.0
501,9,1,0,0.0
502,6,1,1,1.0
503,20,1,1,1.0
504,16,1,1,1.0
505,9,1,1,1.0
506,4,1,1,1.0
507,150,1,1,1.0
508,75,1,1,1.0
509,6,1,1,1.0
510,180,1,1,1.0
511,18,1,1,1.0
512,5,1,1,1.0
513,44,1,1,1.0
514,45,1,1,1.0
515,24,1,1,1.0
516,180,1,1,1.0
517,12,1,1,1.0
518,30,1,1,1.0
519,468,1,1,1.0
520,3,1,1,1.0
521,18,1,1,1.0
522,3,1,1,1.0
523,4,1,1,1.0
524,234,1,1,1.0
525,5,1,1,1.0
526,10,1,1,1.0
527,350,1,1,1.0
528,1825,1,1,1.0
529,26,1,1,1.0
530,18,1,0,0.0
531,10,1,1,1.0
532,132,1,1,1.0
533,36,1,1,1.0
534,24,1,1,1.0
535,18,1,1,1.0
536,60,1,1,1.0
537,34560,1,1,1.0
538,3450,1,1,1.0
539,1500,1,1,1.0
540,46,1,1,1.0
541,3,1,1,1.0
542,76,1,1,1.0
543,1150,1,1,1.0
544,15,1,1,1.0
545,36,1,1,1.0
546,32,1,1,1.0
547,54,1,1,1.0
548,14000,1,1,1.0
549,300,1,1,1.0
550,2000,1,1,1.0
551,4,1,1,1.0
552,16000,1,1,1.0
553,30,1,1,1.0
554,50,1,1,1.0
555,121,1,1,1.0
556,134400,1,1,1.0
557,42,1,1,1.0
558,3900,1,1,1.0
559,249,1,1,1.0
560,864,1,1,1.0
561,12,1,1,1.0
562,57,1,1,1.0
563,6,1,1,1.0
564,15,1,1,1.0
565,294,1,1,1.0
566,1280,1,1,1.0
567,9,1,0,0.0
568,265000,1,1,1.0
569,25,1,1,1.0
570,200,1,0,0.0
571,27,1,1,1.0
572,18,1,1,1.0
573,4,1,1,1.0
574,17,1,1,1.0
575,180,1,1,1.0
576,50,1,1,1.0
577,240,1,1,1.0
578,2,1,1,1.0
579,5,1,1,1.0
580,100,1,1,1.0
581,20,1,1,1.0
582,54,1,1,1.0
583,600,1,1,1.0
584,12,1,1,1.0
585,760,1,1,1.0
586,32,1,1,1.0
587,62,1,1,1.0
588,40,1,1,1.0
589,5,1,1,1.0
590,25,1,1,1.0
591,2,1,1,1.0
592,250,1,1,1.0
593,20,1,1,1.0
594,30,1,1,1.0
595,40,1,1,1.0
596,3240,1,1,1.0
597,200,1,1,1.0
598,3,1,1,1.0
599,131,1,1,1.0
600,18,1,1,1.0
601,7,1,1,1.0
602,22,1,1,1.0
603,27,1,1,1.0
604,8,1,0,0.0
605,60,1,1,1.0
606,88,1,0,0.0
607,375000,1,1,1.0
608,26,1,1,1.0
609,20,1,1,1.0
610,640,1,1,1.0
611,9,1,1,1.0
612,60,1,1,1.0
613,1000,1,1,1.0
614,71,1,1,1.0
615,1944,1,1,1.0
616,240,1,1,1.0
617,820,1,1,1.0
618,15,1,0,0.0
619,210,1,1,1.0
620,60,1,1,1.0
621,18,1,1,1.0
622,6,1,1,1.0
623,15,1,1,1.0
624,50,1,1,1.0
625,42,1,1,1.0
626,0,1,0,0.0
627,220,1,1,1.0
628,5,1,1,1.0
629,3600,1,1,1.0
630,27,1,1,1.0
631,25,1,1,1.0
632,1660,1,1,1.0
633,21,1,1,1.0
634,34,1,1,1.0
635,18,1,1,1.0
636,52,1,0,0.0
637,18,1,1,1.0
638,4830,1,0,0.0
639,80,1,1,1.0
640,13,1,1,1.0
641,100,1,1,1.0
642,15,1,1,1.0
643,12000,1,1,1.0
644,109200000,1,1,1.0
645,264,1,1,1.0
646,310,1,1,1.0
647,2,1,1,1.0
648,8,1,1,1.0
649,2,1,1,1.0
650,19,1,1,1.0
651,117,1,1,1.0
652,150,1,1,1.0
653,16,1,1,1.0
654,96,1,1,1.0
655,6,1,1,1.0
656,75,1,1,1.0
657,730,1,0,0.0
658,19,1,0,0.0
659,50,1,1,1.0
660,20,1,1,1.0
661,5,1,1,1.0
662,175,1,1,1.0
663,22,1,1,1.0
664,12,1,1,1.0
665,24,1,0,0.0
666,125,1,1,1.0
667,6,1,1,1.0
668,40,1,0,0.0
669,140,1,0,0.0
670,56,1,1,1.0
671,96,1,1,1.0
672,146,1,1,1.0
673,700,1,1,1.0
674,186,1,1,1.0
675,20,1,1,1.0
676,54,1,1,1.0
677,400,1,1,1.0
678,32,1,1,1.0
679,480,1,1,1.0
680,2800,1,1,1.0
681,90,1,1,1.0
682,20,1,1,1.0
683,15,1,1,1.0
684,25,1,1,1.0
685,2000,1,1,1.0
686,20,1,1,1.0
687,6,1,1,1.0
688,45,1,1,1.0
689,18,1,1,1.0
690,2400,1,1,1.0
691,10,1,1,1.0
692,3,1,1,1.0
693,1,1,1,1.0
694,300,1,1,1.0
695,4,1,1,1.0
696,45,1,1,1.0
697,96,1,1,1.0
698,8,1,1,1.0
699,1036,1,1,1.0
700,3,1,1,1.0
701,10,1,1,1.0
702,27,1,1,1.0
703,3,1,1,1.0
704,5,1,1,1.0
705,204,1,1,1.0
706,20,1,1,1.0
707,8,1,1,1.0
708,24,1,0,0.0
709,3,1,1,1.0
710,60,1,1,1.0
711,120,1,1,1.0
712,25,1,1,1.0
713,6,1,1,1.0
714,10,1,1,1.0
715,50,1,1,1.0
716,265,1,1,1.0
717,3,1,0,0.0
718,41,1,1,1.0
719,250,1,1,1.0
720,64,1,1,1.0
721,2200,1,1,1.0
722,210,1,1,1.0
723,3,1,1,1.0
724,21,1,1,1.0
725,100,1,1,1.0
726,20,1,1,1.0
727,41,1,1,1.0
728,14,1,1,1.0
729,5,1,1,1.0
730,220,1,1,1.0
731,400,1,1,1.0
732,32000,1,1,1.0
733,53,1,0,0.0
734,100,1,1,1.0
735,30,1,1,1.0
736,25,1,1,1.0
737,15,1,1,1.0
738,48,1,1,1.0
739,4,1,1,1.0
740,18,1,1,1.0
741,31,1,1,1.0
742,84,1,1,1.0
743,106000,1,0,0.0
744,15,1,1,1.0
745,2000,1,1,1.0
746,100,1,1,1.0
747,1500,1,1,1.0
748,9,1,1,1.0
749,12,1,1,1.0
750,48,1,1,1.0
751,24,1,1,1.0
752,20,1,1,1.0
753,322,1,1,1.0
754,42,1,1,1.0
755,12,1,1,1.0
756,50,1,1,1.0
757,7,1,1,1.0
758,10,1,1,1.0
759,8798,1,1,1.0
760,12,1,1,1.0
761,5,1,1,1.0
762,45,1,1,1.0
763,6,1,1,1.0
764,5,1,1,1.0
765,135,1,1,1.0
766,18,1,1,1.0
767,5,1,1,1.0
768,40,1,1,1.0
769,255,1,1,1.0
770,6,1,1,1.0
771,4,1,1,1.0
772,220,1,1,1.0
773,121,1,1,1.0
774,250,1,1,1.0
775,37,1,1,1.0
776,40,1,1,1.0
777,50,1,1,1.0
778,2020,1,0,0.0
779,45,1,1,1.0
780,72,1,1,1.0
781,705,1,1,1.0
782,42,1,1,1.0
783,35,1,1,1.0
784,81,1,0,0.0
785,10,1,1,1.0
786,3,1,0,0.0
787,34,1,1,1.0
788,8,1,1,1.0
789,39,1,1,1.0
790,1200,1,1,1.0
791,9,1,1,1.0
792,23,1,1,1.0
793,44,1,1,1.0
794,90,1,1,1.0
795,8,1,1,1.0
796,28,1,1,1.0
797,10,1,1,1.0
798,8,1,1,1.0
799,40,1,1,1.0
800,3,1,1,1.0
801,345,1,1,1.0
802,21,1,1,1.0
803,17,1,0,0.0
804,2,1,1,1.0
805,24,1,1,1.0
806,165,1,1,1.0
807,7,1,1,1.0
808,23,1,1,1.0
809,90,1,1,1.0
810,22,1,1,1.0
811,300,1,1,1.0
812,72,1,1,1.0
813,80,1,1,1.0
814,21,1,1,1.0
815,6,1,1,1.0
816,38,1,0,0.0
817,18,1,1,1.0
818,2,1,1,1.0
819,50,1,1,1.0
820,21,1,1,1.0
821,24,1,1,1.0
822,4,1,1,1.0
823,32,1,1,1.0
824,400,1,1,1.0
825,660,1,1,1.0
826,2000,1,1,1.0
827,600,1,1,1.0
828,32,1,1,1.0
829,8,1,1,1.0
830,30,1,1,1.0
831,108,1,1,1.0
832,20,1,1,1.0
833,27,1,1,1.0
834,2,1,1,1.0
835,300,1,0,0.0
836,81,1,1,1.0
837,5,1,1,1.0
838,35,1,1,1.0
839,584,1,1,1.0
840,108,1,0,0.0
841,60,1,1,1.0
842,4,1,1,1.0
843,15,1,1,1.0
844,1,1,1,1.0
845,20,1,0,0.0
846,12,1,1,1.0
847,11,1,1,1.0
848,24,1,1,1.0
849,80,1,1,1.0
850,90,1,1,1.0
851,8,1,0,0.0
852,1600,1,1,1.0
853,6,1,1,1.0
854,290,1,1,1.0
855,1700,1,1,1.0
856,200,1,1,1.0
857,10,1,1,1.0
858,7,1,1,1.0
859,40,1,1,1.0
860,130,1,1,1.0
861,160,1,1,1.0
862,15,1,1,1.0
863,6,1,1,1.0
864,370,1,1,1.0
865,65,1,1,1.0
866,100,1,1,1.0
867,20,1,1,1.0
868,7,1,0,0.0
869,3,1,1,1.0
870,5,1,1,1.0
871,1979,1,1,1.0
872,170,1,1,1.0
873,7425,1,1,1.0
874,300,1,1,1.0
875,123,1,1,1.0
876,10,1,1,1.0
877,168,1,1,1.0
878,80,1,1,1.0
879,80,1,1,1.0
880,21,1,1,1.0
881,90,1,1,1.0
882,60,1,1,1.0
883,113,1,0,0.0
884,72,1,1,1.0
885,730,1,1,1.0
886,71,1,1,1.0
887,25,1,1,1.0
888,54,1,1,1.0
889,7,1,1,1.0
890,300,1,1,1.0
891,22,1,1,1.0
892,121,1,1,1.0
893,325,1,1,1.0
894,7,1,1,1.0
895,3,1,1,1.0
896,38,1,1,1.0
897,100,1,1,1.0
898,35,1,1,1.0
899,16,1,1,1.0
900,3200,1,1,1.0
901,1050,1,1,1.0
902,6,1,0,0.0
903,119,1,1,1.0
904,8,1,1,1.0
905,480,1,1,1.0
906,11,1,1,1.0
907,1,1,1,1.0
908,144000,1,1,1.0
909,304,1,1,1.0
910,2,1,1,1.0
911,46,1,0,0.0
912,40,1,1,1.0
913,180,1,1,1.0
914,66,1,1,1.0
915,14400,1,1,1.0
916,220,1,1,1.0
917,42,1,1,1.0
918,232,1,1,1.0
919,2950,1,1,1.0
920,570,1,1,1.0
921,115,1,1,1.0
922,426000,1,1,1.0
923,2240,1,1,1.0
924,14,1,1,1.0
925,154,1,1,1.0
926,224,1,1,1.0
927,31,1,0,0.0
928,12,1,1,1.0
929,375,1,1,1.0
930,210,1,0,0.0
931,14,1,1,1.0
932,10,1,1,1.0
933,45,1,1,1.0
934,100,1,1,1.0
935,2,1,1,1.0
936,27,1,1,1.0
937,35,1,1,1.0
938,2,1,1,1.0
939,4,1,1,1.0
940,80,1,1,1.0
941,480,1,1,1.0
942,15,1,1,1.0
943,10,1,1,1.0
944,7,1,1,1.0
945,120,1,1,1.0
946,105,1,1,1.0
947,80,1,0,0.0
948,32,1,1,1.0
949,170,1,1,1.0
950,270,1,1,1.0
951,54,1,1,1.0
952,200,1,1,1.0
953,13,1,1,1.0
954,1200,1,1,1.0
955,95,1,1,1.0
956,8,1,1,1.0
957,240,1,1,1.0
958,28,1,1,1.0
959,25,1,1,1.0
960,16,1,1,1.0
961,2475,1,1,1.0
962,16,1,1,1.0
963,30,1,1,1.0
964,4,1,0,0.0
965,21,1,1,1.0
966,192,1,1,1.0
967,21,1,1,1.0
968,37,1,1,1.0
969,81,1,1,1.0
970,98,1,1,1.0
971,12,1,1,1.0
972,13,1,1,1.0
973,48,1,1,1.0
974,4,1,1,1.0
975,112,1,0,0.0
976,55,1,1,1.0
977,100,1,1,1.0
978,44,1,1,1.0
979,24,1,1,1.0
980,116,1,1,1.0
981,22,1,1,1.0
982,134,1,0,0.0
983,3,1,1,1.0
984,216,1,1,1.0
985,24,1,1,1.0
986,2,1,1,1.0
987,10,1,1,1.0
988,3888,1,1,1.0
989,7,1,1,1.0
990,567,1,1,1.0
991,72000,1,1,1.0
992,15,1,1,1.0
993,13,1,1,1.0
994,11,1,1,1.0
995,28,1,1,1.0
996,163,1,0,0.0
997,4,1,1,1.0
998,40,1,1,1.0
999,10,1,1,1.0
1000,5,1,1,1.0
1001,1145,1,1,1.0
1002,113,1,1,1.0
1003,1440,1,1,1.0
1004,1260,1,1,1.0
1005,40,1,1,1.0
1006,28,1,1,1.0
1007,18,1,1,1.0
1008,4,1,1,1.0
1009,25,1,1,1.0
1010,15,1,1,1.0
1011,8,1,1,1.0
1012,15620,1,1,1.0
1013,2,1,1,1.0
1014,6,1,1,1.0
1015,4,1,1,1.0
1016,52,1,1,1.0
1017,32,1,1,1.0
1018,4,1,0,0.0
1019,29,1,1,1.0
1020,15,1,1,1.0
1021,30,1,1,1.0
1022,19,1,1,1.0
1023,800,1,1,1.0
1024,760,1,1,1.0
1025,640,1,1,1.0
1026,12,1,1,1.0
1027,240,1,1,1.0
1028,5100,1,1,1.0
1029,77,1,1,1.0
1030,84,1,1,1.0
1031,480,1,1,1.0
1032,8,1,1,1.0
1033,2400,1,1,1.0
1034,8,1,1,1.0
1035,960,1,1,1.0
1036,40,1,1,1.0
1037,1400,1,1,1.0
1038,9,1,0,0.0
1039,30,1,1,1.0
1040,33,1,1,1.0
1041,130,1,1,1.0
1042,28,1,1,1.0
1043,7200,1,1,1.0
1044,60000,1,1,1.0
1045,6,1,1,1.0
1046,12,1,1,1.0
1047,46,1,1,1.0
1048,350,1,1,1.0
1049,46,1,1,1.0
1050,38,1,1,1.0
1051,7,1,1,1.0
1052,25,1,0,0.0
1053,105,1,1,1.0
1054,135,1,1,1.0
1055,3500000,1,1,1.0
1056,8,1,1,1.0
1057,7,1,1,1.0
1058,700,1,1,1.0
1059,375,1,1,1.0
1060,36,1,1,1.0
1061,18,1,1,1.0
1062,10,1,1,1.0
1063,20,1,1,1.0
1064,1140,1,1,1.0
1065,120,1,1,1.0
1066,107,1,1,1.0
1067,100,1,1,1.0
1068,14,1,1,1.0
1069,3,1,1,1.0
1070,42,1,1,1.0
1071,212,1,1,1.0
1072,1600,1,1,1.0
1073,2870,1,1,1.0
1074,50,1,1,1.0
1075,195,1,1,1.0
1076,25,1,1,1.0
1077,25,1,1,1.0
1078,65,1,1,1.0
1079,80,1,1,1.0
1080,420,1,1,1.0
1081,2460,1,0,0.0
1082,27,1,1,1.0
1083,3285,1,1,1.0
1084,8,1,1,1.0
1085,14,1,1,1.0
1086,42,1,1,1.0
1087,50,1,1,1.0
1088,70,1,1,1.0
1089,3,1,1,1.0
1090,165,1,1,1.0
1091,60,1,1,1.0
1092,10,1,1,1.0
1093,450,1,0,0.0
1094,4,1,1,1.0
1095,10,1,1,1.0
1096,180,1,1,1.0
1097,50,1,1,1.0
1098,6,1,1,1.0
1099,10,1,1,1.0
1100,44,1,1,1.0
1101,71,1,1,1.0
1102,301,1,0,0.0
1103,6,1,1,1.0
1104,20,1,1,1.0
1105,170,1,1,1.0
1106,38,1,1,1.0
1107,2,1,0,0.0
1108,30,1,1,1.0
1109,18,1,1,1.0
1110,50,1,1,1.0
1111,42,1,0,0.0
1112,7,1,1,1.0
1113,32,1,1,1.0
1114,10,1,1,1.0
1115,48,1,1,1.0
1116,7,1,1,1.0
1117,8,1,1,1.0
1118,4,1,1,1.0
1119,155,1,1,1.0
1120,25,1,1,1.0
1121,61,1,1,1.0
1122,10,1,1,1.0
1123,7,1,1,1.0
1124,14,1,1,1.0
1125,254,1,1,1.0
1126,90,1,1,1.0
1127,28,1,1,1.0
1128,3,1,1,1.0
1129,550,1,1,1.0
1130,92,1,0,0.0
1131,30,1,0,0.0
1132,1065,1,1,1.0
1133,5,1,1,1.0
1134,6,1,0,0.0
1135,38,1,1,1.0
1136,14,1,1,1.0
1137,43,1,1,1.0
1138,60,1,0,0.0
1139,80,1,1,1.0
